url_rotten,rt_tomatometer,rt_audience_score,rt_critics_consensus
https://www.rottentomatoes.com/m/the_room,24,47,"A bona fide classic of midnight cinema, Tommy Wiseau's misguided masterpiece subverts the rules of filmmaking with a boundless enthusiasm that renders such mundanities as acting, screenwriting, and cinematography utterly irrelevant. You will never see a football the same way again."
https://www.rottentomatoes.com/m/confessions_of_a_teenage_satanist,,,
https://www.rottentomatoes.com/m/curse_of_the_black_cat,,,
https://www.rottentomatoes.com/m/the_cat_creature,,,
https://www.rottentomatoes.com/m/intruder,,,
https://www.rottentomatoes.com/m/dont_torture_a_duckling,88,76,
https://www.rottentomatoes.com/m/kanchana,,44,
https://www.rottentomatoes.com/m/the_graveyard,,11,
https://www.rottentomatoes.com/m/nona,,57,
https://www.rottentomatoes.com/m/kill_syndrome,,,
https://www.rottentomatoes.com/m/the_devils_rock,56,36,
https://www.rottentomatoes.com/m/the_church,64,49,
https://www.rottentomatoes.com/m/jungle_trap,,,
https://www.rottentomatoes.com/m/phobia,,23,
https://www.rottentomatoes.com/m/but_deliver_us_from_evil,,38,
https://www.rottentomatoes.com/m/serial,60,79,
https://www.rottentomatoes.com/m/torture_me_no_more,,,
https://www.rottentomatoes.com/m/jesus_christ_vampire_hunter,80,59,
https://www.rottentomatoes.com/m/amir,,,
https://www.rottentomatoes.com/m/the_agreement,,,
https://www.rottentomatoes.com/m/lupo,,,
https://www.rottentomatoes.com/m/her,95,82,"Sweet, soulful, and smart, Spike Jonze'sHeruses its just-barely-sci-fi scenario to impart wryly funny wisdom about the state of modern human relationships."
https://www.rottentomatoes.com/m/golden_age,35,59,"This sequel is full of lavish costumes and elaborate sets, but lacks the heart and creativity of the originalElizabeth"
https://www.rottentomatoes.com/m/final_destination_bloodlines,92,86,"Adding some surprising emotional layers onto the ghoulish bones ofFinal Destination's mythology,Bloodlinesingeniously executes grisly set pieces with precision and turns impending doom into outrageous fun."
https://www.rottentomatoes.com/m/damnation,94,83,
https://www.rottentomatoes.com/m/dark-mirror,,21,
https://www.rottentomatoes.com/m/magdalenas_brain,,,
https://www.rottentomatoes.com/m/break_the_cycle,,,
https://www.rottentomatoes.com/m/attack_of_the_tattie_bogle,,,
https://www.rottentomatoes.com/m/demon_eye,,11,
https://www.rottentomatoes.com/m/feral_female,,,
https://www.rottentomatoes.com/m/oasis_of_the_zombies,,6,
https://www.rottentomatoes.com/m/blue_lake_butcher,,,
https://www.rottentomatoes.com/m/do_not_open,,,
https://www.rottentomatoes.com/m/dracula,,39,
https://www.rottentomatoes.com/m/bedtime_stories_tales_of_love_and_hate,,,
https://www.rottentomatoes.com/m/friends_forever,,,
https://www.rottentomatoes.com/m/red_handed,,11,
https://www.rottentomatoes.com/m/the_pumpkin_man,,,
https://www.rottentomatoes.com/m/we_still_say_grace,,64,
https://www.rottentomatoes.com/m/the_summoned,62,31,
https://www.rottentomatoes.com/m/gods_law,,,
https://www.rottentomatoes.com/m/are_you_here,6,22,"Given the amount of talent assembled on both sides of the camera,Are You Herefalls bewilderingly flat."
https://www.rottentomatoes.com/m/the_death_of_snow_white,,,
https://www.rottentomatoes.com/m/the_party,,,
https://www.rottentomatoes.com/m/dummy,,,
https://www.rottentomatoes.com/m/ghost_chase,,26,
https://www.rottentomatoes.com/m/frogs,26,25,
https://www.rottentomatoes.com/m/babyface,,,
https://www.rottentomatoes.com/m/the_hill_and_the_hole,,,
https://www.rottentomatoes.com/m/impulse,,22,
https://www.rottentomatoes.com/m/vampira,,,
https://www.rottentomatoes.com/m/gone,,,
https://www.rottentomatoes.com/m/man_eater,,,
https://www.rottentomatoes.com/m/eyes_of_a_stranger,43,38,
https://www.rottentomatoes.com/m/let_it_snow,53,63,
https://www.rottentomatoes.com/m/rorschach,,,
https://www.rottentomatoes.com/m/scarred,,,
https://www.rottentomatoes.com/m/a-siren-in-the-dark,,31,
https://www.rottentomatoes.com/m/lady_of_the_damned_forest,,,
https://www.rottentomatoes.com/m/faces_of_fear,,,
https://www.rottentomatoes.com/m/gravis_terrae,,,
https://www.rottentomatoes.com/m/a-gothic-tale,,,
https://www.rottentomatoes.com/m/fisher,,43,
https://www.rottentomatoes.com/m/anaconda,41,24,"Anaconda's pulpy pleasures are constricted by its own absurdity, but creature feature fans may enjoy its brazen silliness."
https://www.rottentomatoes.com/m/warlock_the_armageddon,0,40,
https://www.rottentomatoes.com/m/evil_laugh,,32,
https://www.rottentomatoes.com/m/hanako_of_the_toilet,,,
https://www.rottentomatoes.com/m/cocaine_werewolf,,,
https://www.rottentomatoes.com/m/exorcism,,,
https://www.rottentomatoes.com/m/dark_rising,,35,
https://www.rottentomatoes.com/m/closed_school,,,
https://www.rottentomatoes.com/m/wayward,,42,
https://www.rottentomatoes.com/m/dead_dicks,100,34,
https://www.rottentomatoes.com/m/zombadings_1_patayin_sa_shokot_si_remington,,68,
https://www.rottentomatoes.com/m/house_of_shadows,,0,
https://www.rottentomatoes.com/m/fortune_cookie,96,80,"Uniting Jack Lemmon and a never-better Walter Matthau on the screen for the first time,The Fortune Cookiecontinues director Billy Wilder's winning streak of sweet comedies with a nice snap."
https://www.rottentomatoes.com/m/room_for_rent,88,57,
https://www.rottentomatoes.com/m/bless_the_child,4,43,Bless the Childsquanders its talented cast on a plot that's more likely to inspire unintentional laughs than shivers.
https://www.rottentomatoes.com/m/blood_of_the_beast,,,
https://www.rottentomatoes.com/m/they_them,32,25,"Although it deserves credit for its strong cast and inclusive premise,They/Themis too tonally messy to cut more than skin deep."
https://www.rottentomatoes.com/m/housewife,,27,
https://www.rottentomatoes.com/m/bad_blood,,,
https://www.rottentomatoes.com/m/the_final_haunting,,,
https://www.rottentomatoes.com/m/bereavement,44,29,
https://www.rottentomatoes.com/m/the_gateway,50,38,"With a sturdy framework but too many unnecessary parts,The Gatewayleads to a bit of a B-movie dead end."
https://www.rottentomatoes.com/m/restless_souls,,,
https://www.rottentomatoes.com/m/bigfoot_vs_megalodon,,,
https://www.rottentomatoes.com/m/sinful,,,
https://www.rottentomatoes.com/m/just_desserts,,46,
https://www.rottentomatoes.com/m/urban_myths,,,
https://www.rottentomatoes.com/m/dinocroc_vs_supergator,,20,
https://www.rottentomatoes.com/m/dont_look_back,,22,
https://www.rottentomatoes.com/m/shark_night_3d,19,22,A joyless excursion into the water that doesn't even produce good gore or nudity thanks to the neutered PG-13 rating.
https://www.rottentomatoes.com/m/demons,,,
https://www.rottentomatoes.com/m/water,90,90,"This compassionate work of social criticism is also luminous, due to both its lyrical imagery and cast."
https://www.rottentomatoes.com/m/the_haunted_ship,,,
https://www.rottentomatoes.com/m/katherine,,58,
https://www.rottentomatoes.com/m/puzzle,,,
https://www.rottentomatoes.com/m/the_coffee_table,89,74,
https://www.rottentomatoes.com/m/to_your_last_death,73,66,
https://www.rottentomatoes.com/m/crinoline_head,,,
https://www.rottentomatoes.com/m/inside,,37,
https://www.rottentomatoes.com/m/domestic_violence,91,94,
https://www.rottentomatoes.com/m/child-of-rage,,42,
https://www.rottentomatoes.com/m/this_book_is_cursed,,,
https://www.rottentomatoes.com/m/campfire_stories,,22,
https://www.rottentomatoes.com/m/dont_go_in_the_house,33,34,
https://www.rottentomatoes.com/m/deadly-love,,33,
https://www.rottentomatoes.com/m/patient_001,,,
https://www.rottentomatoes.com/m/the_amityville_horror,33,52,"Dull and disappointing, the best that can be said forThe Amityville Horroris that it set a low bar for its many sequels and remakes."
https://www.rottentomatoes.com/m/the_device,,3,
https://www.rottentomatoes.com/m/mayilpeelikkavu,,,
https://www.rottentomatoes.com/m/kicking_blood,71,54,Kicking Bloodovercomes evident budget limitations with solid acting and a vampire story that has an emotionally impactful twist.
https://www.rottentomatoes.com/m/el_ahorcado,,,
https://www.rottentomatoes.com/m/dracula,,39,
https://www.rottentomatoes.com/m/the_mouse_trap,,18,
https://www.rottentomatoes.com/m/lady_of_the_lake,,62,
https://www.rottentomatoes.com/m/boy_band,,100,
https://www.rottentomatoes.com/m/cannibal_comedian,,,
https://www.rottentomatoes.com/m/shark_terror,,,
https://www.rottentomatoes.com/m/pervert,,30,
https://www.rottentomatoes.com/m/9_steps,,,
https://www.rottentomatoes.com/m/dysmorphia,,,
https://www.rottentomatoes.com/m/the_island,39,63,"A clone of THX 1183, Coma, and Logan's Run, The Island is another loud and bombastic Michael Bay movie where explosions and chases matter more than characters, dialogue, or plot."
https://www.rottentomatoes.com/m/play_dead,,,
https://www.rottentomatoes.com/m/the_shallows,79,59,"Lean and solidly crafted,The Shallowstranscends tired shark-attack tropes with nasty thrills and a powerful performance from Blake Lively."
https://www.rottentomatoes.com/m/buried_alive,,13,
https://www.rottentomatoes.com/m/another_heaven,,59,
https://www.rottentomatoes.com/m/spiral,,,
https://www.rottentomatoes.com/m/to_have_and_to_hold,,21,
https://www.rottentomatoes.com/m/lucid,14,74,
https://www.rottentomatoes.com/m/fright,,,
https://www.rottentomatoes.com/m/there_is_a_secret_in_my_soup,,17,
https://www.rottentomatoes.com/m/snow_woman,100,,
https://www.rottentomatoes.com/m/shockwaves_2,,,
https://www.rottentomatoes.com/m/maria,,,
https://www.rottentomatoes.com/m/living_hell,,67,
https://www.rottentomatoes.com/m/stake_land,75,62,"Though the genre is well worn at this point, director Jim Mickle focuses on strong characterization and eerie atmosphere to craft an effective apocalyptic vampire chiller that also manages to pack a mean punch."
https://www.rottentomatoes.com/m/the_chameleon_killer,,,
https://www.rottentomatoes.com/m/haunted_forest,,12,
https://www.rottentomatoes.com/m/behold,,,
https://www.rottentomatoes.com/m/hot_water,,74,
https://www.rottentomatoes.com/m/magnum_opus,,,
https://www.rottentomatoes.com/m/hydra,,12,
https://www.rottentomatoes.com/m/straight_edge_kegger,,,
https://www.rottentomatoes.com/m/cursed,,,
https://www.rottentomatoes.com/m/pillow_talk,94,87,
https://www.rottentomatoes.com/m/willard,64,51,"In this creepy story of a man and his rodents, Glover seems born to play the oddball title character."
https://www.rottentomatoes.com/m/serpent_island,,,
https://www.rottentomatoes.com/m/captive,,,
https://www.rottentomatoes.com/m/haunting_of_winchester_house,,14,
https://www.rottentomatoes.com/m/the_bridgewater_triangle,,60,
https://www.rottentomatoes.com/m/transhuman,,,
https://www.rottentomatoes.com/m/dead_rising_endgame,,28,
https://www.rottentomatoes.com/m/let_the_right_one_in,98,90,Let the Right One Inreinvigorates the seemingly tired vampire genre by effectively mixing scares with intelligent storytelling.
https://www.rottentomatoes.com/m/piranha_sharks,,18,
https://www.rottentomatoes.com/m/splatter_farm,,43,
https://www.rottentomatoes.com/m/malibu_horror_story,86,94,
https://www.rottentomatoes.com/m/maligno,,,
https://www.rottentomatoes.com/m/doll_killer_2,,,
https://www.rottentomatoes.com/m/the-mutilator,,25,
https://www.rottentomatoes.com/m/combat_shock,,62,
https://www.rottentomatoes.com/m/bigfoot,,26,
https://www.rottentomatoes.com/m/hells_belles,,,
https://www.rottentomatoes.com/m/the-monster,,35,
https://www.rottentomatoes.com/m/mandrill,,56,
https://www.rottentomatoes.com/m/the_dead_ones,,,
https://www.rottentomatoes.com/m/undercover,,,
https://www.rottentomatoes.com/m/the_curse_of_robert_the_doll,,15,
https://www.rottentomatoes.com/m/victim_of_love,,36,
https://www.rottentomatoes.com/m/melody,,93,
https://www.rottentomatoes.com/m/hot_snake,,,
https://www.rottentomatoes.com/m/squeal,,15,
https://www.rottentomatoes.com/m/ghoul_school,,19,
https://www.rottentomatoes.com/m/the_raven,,41,
https://www.rottentomatoes.com/m/wolfen,75,48,"Police procedural meets werewolf flick inWolfen, a creepy creature feature with a surprisingly profound side."
https://www.rottentomatoes.com/m/october_moon,,69,
https://www.rottentomatoes.com/m/clarity,,,
https://www.rottentomatoes.com/m/the_tell_tale_heart,,,
https://www.rottentomatoes.com/m/untitled_horror_movie,82,68,
https://www.rottentomatoes.com/m/apocalypse_after,,,
https://www.rottentomatoes.com/m/feed_the_light,,,
https://www.rottentomatoes.com/m/it_needs_eyes,,,
https://www.rottentomatoes.com/m/aravind_2,,,
https://www.rottentomatoes.com/m/feng_shui_2,,,
https://www.rottentomatoes.com/m/catatonia,,,
https://www.rottentomatoes.com/m/creepshow,66,69,"It's uneven, as anthologies often are, butCreepshowis colorful, frequently funny, and treats its inspirations with infectious reverence."
https://www.rottentomatoes.com/m/grizzly_park,,16,
https://www.rottentomatoes.com/m/sunset_on_the_river_styx,,100,
https://www.rottentomatoes.com/m/1000_women_in_horror,100,,
https://www.rottentomatoes.com/m/silent_night_bloody_night,,30,
https://www.rottentomatoes.com/m/the_bell_keeper,,50,
https://www.rottentomatoes.com/m/snow_monster,,,
https://www.rottentomatoes.com/m/dead_of_night,,40,
https://www.rottentomatoes.com/m/portrait_in_crystal,,,
https://www.rottentomatoes.com/m/ouija,,42,
https://www.rottentomatoes.com/m/dark_universe,,22,
https://www.rottentomatoes.com/m/my_first_horror_film,,,
https://www.rottentomatoes.com/m/the_tell_tale_heart,,,
https://www.rottentomatoes.com/m/the_queen_of_spades,96,69,
https://www.rottentomatoes.com/m/the_horror_network_vol_1,,45,
https://www.rottentomatoes.com/m/the_advent_calendar,80,63,"It may not be the most effective holiday horror entry, butThe Advent Calendarhas its share of nasty treats for genre fans."
https://www.rottentomatoes.com/m/satan_get_thee_behind_me,,,
https://www.rottentomatoes.com/m/headcase,,,
https://www.rottentomatoes.com/m/backcountry,93,53,"Tense, well-acted, and at once atmospheric as well as brutally impactful,Backcountrymarks a memorably assured debut from writer-director Adam MacDonald."
https://www.rottentomatoes.com/m/memento_mori,,59,
https://www.rottentomatoes.com/m/sting,70,62,"Stingshould satisfy horror fans in the mood for a creature feature, even if the end results likely won't linger in the memory."
https://www.rottentomatoes.com/m/return_to_horror_hotel,,,
https://www.rottentomatoes.com/m/sundel_bolong,,,
https://www.rottentomatoes.com/m/savage_intruder,,33,
https://www.rottentomatoes.com/m/regalo,,,
https://www.rottentomatoes.com/m/i_am_alone,,44,
https://www.rottentomatoes.com/m/bad_candy,44,27,
https://www.rottentomatoes.com/m/bong_of_the_dead,,18,
https://www.rottentomatoes.com/m/devils_of_war,,8,
https://www.rottentomatoes.com/m/hey_happy,38,50,
https://www.rottentomatoes.com/m/the-other-me,,46,
https://www.rottentomatoes.com/m/deep_shock,,10,
https://www.rottentomatoes.com/m/behind_closed_doors,,,
https://www.rottentomatoes.com/m/nest_of_vampires,,,
https://www.rottentomatoes.com/m/supernatural_activity,,16,
https://www.rottentomatoes.com/m/darkness,5,31,"Yet another predictable variation on the hoary old haunted-house movie, Darkness is an illogical, portentous mess."
https://www.rottentomatoes.com/m/hunting_souls,,88,
https://www.rottentomatoes.com/m/cabin_fever,,,
https://www.rottentomatoes.com/m/mercy_black,50,21,
https://www.rottentomatoes.com/m/tail_sting,,35,
https://www.rottentomatoes.com/m/exploited,50,43,
https://www.rottentomatoes.com/m/an_eye_for_an_eye,,,
https://www.rottentomatoes.com/m/payday,63,78,
https://www.rottentomatoes.com/m/monster_tapes,,,
https://www.rottentomatoes.com/m/tilt,,57,
https://www.rottentomatoes.com/m/roohi,10,,
https://www.rottentomatoes.com/m/the_harbinger,57,76,
https://www.rottentomatoes.com/m/the_orchestra,,,
https://www.rottentomatoes.com/m/hobu_chandra_raja_gobu_chandra_mantri,,,
https://www.rottentomatoes.com/m/invisible_temptation,,,
https://www.rottentomatoes.com/m/the_blood_spattered_bride,,78,
https://www.rottentomatoes.com/m/silent,,,
https://www.rottentomatoes.com/m/familiar,,12,
https://www.rottentomatoes.com/m/gates_of_darkness,,,
https://www.rottentomatoes.com/m/dead_sunrise,,,
https://www.rottentomatoes.com/m/the_fall_of_usher,,,
https://www.rottentomatoes.com/m/love_hurts,,17,
https://www.rottentomatoes.com/m/the_men_who_fell,,,
https://www.rottentomatoes.com/m/death_club,,,
https://www.rottentomatoes.com/m/post-mortem,,70,
https://www.rottentomatoes.com/m/a_town_full_of_ghosts,,,
https://www.rottentomatoes.com/m/sunday_roast,,,
