tmdb_id,vote_average,vote_count,popularity
1371818,,0,0.0857
444969,,0,0.1879
549786,,0,
1660822,,0,0.063
386150,,0,0.0679
948934,,0,0.2794
1280702,,0,0.0143
1450806,,0,0.1356
1517850,,0,0.4125
4230,3.0,2,0.0495
1580898,,0,0.6066
1666819,,0,0.0239
1199834,,0,0.0143
1151483,,0,0.0143
1387599,,0,0.0071
1330059,,0,0.0143
1287475,,0,0.0634
1614582,,0,0.0602
977683,,0,0.0214
1081790,,0,0.0143
1432762,,0,0.0338
1035544,,0,
945699,,0,0.0143
1416944,,0,0.0673
1254940,,0,
1434901,,0,
1234552,,0,0.0143
1546837,,0,0.0071
1247941,,0,
1662085,,0,0.0168
1306098,,0,0.236
960586,,0,0.2441
1435249,,0,0.0387
762033,,0,0.0168
603856,,0,0.0261
419774,,0,0.0704
1573334,,0,0.0071
1316011,,0,0.1107
178194,,0,0.0785
967810,,0,
547266,,0,0.0918
378536,,0,0.0429
1602835,,0,0.095
1113604,,0,0.0357
1483559,,0,0.0071
1541132,,0,0.1195
1213900,,0,0.0214
872514,,0,0.0214
386226,,0,0.0731
1280789,,0,0.0214
1429175,,0,0.0362
726260,,0,0.0379
420031,,0,0.0286
771048,,0,0.0214
1406809,,0,0.0143
1269242,,0,
419537,,0,0.1291
1279249,,0,
1338873,,0,0.0441
1283033,,0,0.0728
1149028,,0,0.0571
414092,,0,0.0071
1229052,,0,
1284043,,0,0.0071
1529546,,0,0.2161
1651123,,0,0.0239
1258528,,0,0.0693
496619,,0,0.1501
1671501,,0,0.0143
393148,,0,0.0387
366090,,0,0.0327
1110040,,0,0.044
749388,,0,0.0143
889445,,0,0.0143
447186,,0,0.0311
359570,,0,0.0558
1279285,,0,
942376,,0,0.0286
318616,4.5,1,0.0336
1162232,,0,0.1249
1123371,,0,0.0071
1477050,,0,0.0261
1084890,,0,0.0286
1659270,,0,0.0214
1385045,,0,0.0214
1595194,,0,0.0143
1266517,,0,0.0733
1509627,,0,0.0214
1479158,,0,0.0143
892469,,0,0.0357
1381277,,0,0.1397
707757,,0,0.0214
1232892,,0,0.0454
1409378,,0,0.0646
476857,,0,0.0557
1341570,,0,
82996,,0,0.0168
1247170,,0,0.0071
1679107,,0,0.0143
1491081,,0,0.266
1549895,,0,0.0362
398473,,0,0.0071
1272638,,0,0.0327
1293190,,0,0.1248
1440822,,0,0.0411
1524214,,0,
527674,,0,0.1418
1318505,,0,
1330461,,0,0.0071
425268,,0,0.0243
1354858,,0,0.0261
1271392,,0,
419832,,0,0.057
1204428,,0,0.0143
1552138,,0,0.0143
336198,,0,0.2657
1298621,,0,0.0143
1200414,,0,
1122455,,0,0.1917
1422530,,0,
1045784,,1,0.1282
1432527,,0,
1598688,,0,0.0214
243876,,0,0.1702
1084107,,0,
1439991,,0,0.0261
1172094,,0,
733638,,0,0.0071
437964,,0,0.0071
334027,,0,0.0454
1511695,,0,0.0193
1594562,,0,0.0143
1490848,,0,0.0071
1301560,,0,0.0143
1629286,,0,0.3846
1369656,,0,0.0168
258320,,0,0.0143
1382901,,0,0.0168
444955,,0,0.0898
322422,,0,0.2937
1169758,,0,0.0261
1641436,,0,0.0143
1143918,,0,
1648088,,0,0.0071
1247436,,0,
1158369,,0,0.0256
1127562,,0,0.0071
796165,,0,0.0143
1115709,,0,0.0352
484040,,0,
851147,,0,0.0535
1674174,,0,1.8952
1219176,,0,
292695,,0,0.0264
443845,,0,0.1851
1302190,,0,0.0256
706243,,0,0.1205
1583951,,0,0.0239
1429383,,0,0.0387
860002,,0,0.2515
1266895,,0,0.3017
1398217,,0,0.0071
527159,,0,
1366173,,0,0.0168
708716,,0,0.0845
1624544,,0,0.0143
1321354,,0,0.0071
1383816,,0,0.0193
1034995,,0,
1270535,,0,0.047
1033118,,0,
1366165,,0,0.0264
1243866,,0,0.0071
1321008,,0,0.3864
1381477,,0,0.0214
643395,,0,
658503,,0,0.0404
744553,,0,0.1201
1025944,,0,0.5128
719950,,0,0.2568
1586413,,0,0.0214
1355178,,0,0.0281
1069355,,0,0.2166
1647830,,0,0.0143
1491544,,0,0.0729
939648,,0,0.0071
1622533,,0,0.0379
287258,,0,0.1385
1438287,,0,0.0363
1556247,,0,0.0071
1449771,,0,0.0453
280387,,0,0.0071
786199,,0,0.6897
1425985,,0,0.0071
1132375,,0,0.0811
1524193,,0,
1122140,,0,0.0286
1679484,,0,0.0071
1570189,,0,0.0071
1287963,,0,0.0143
1353585,,0,
1333214,,0,0.0168
729873,,0,0.07
1374642,,0,0.0214
1040844,,0,
1204969,,0,
1313775,,0,0.3073
1623870,,0,0.0493
1209603,,0,
1679097,,0,0.0071
1381677,,0,0.0071
1557639,,0,0.1333
1514108,,0,0.0743
1244132,,0,0.0143
1082715,10.0,1,
1564499,,0,0.07
646474,,0,0.0379
1249018,,0,0.0143
1275874,,0,0.204
1050315,,0,
696978,,0,0.0387
1509401,,0,0.0071
680417,,0,0.0429
1463868,,0,0.0461
1171034,,0,0.0286
1328090,,0,0.1482
1249624,,0,
854153,,0,0.3638
836738,,0,0.0311
1309189,,0,0.0143
883316,,0,0.0742
1099129,,0,
1660819,,0,0.0071
1471107,,0,
306692,,0,0.0261
1645299,,0,0.0214
1232606,,0,
1023727,,0,0.042
1539535,,0,0.0214
880324,,0,0.0404
297448,,0,0.2975
1155645,,0,0.1065
1391836,,0,0.0311
341191,,0,0.0071
1361599,,0,0.0362
1194521,,0,0.3872
1122355,,0,0.0261
1387970,,0,0.0379
1182051,,0,
1171165,,0,0.0071
225298,,0,0.1027
1669850,,0,0.1177
1479093,,0,
1131402,,0,0.0256
928278,,0,0.5605
570044,,0,0.3691
901257,,0,0.0672
1388580,,0,0.0071
321716,,0,0.3682
1059142,,0,0.0606
1625499,,0,0.1037
845020,,0,0.0368
1519606,,0,0.0534
1331102,,0,0.1446
1524224,,0,
1427883,,0,0.0071
1641125,,0,0.0268
1400089,,0,0.0143
316011,,0,0.4271
742573,,0,0.0143
980485,,0,0.047
570788,,0,0.0071
1395841,,0,
1355862,,0,0.0071
1451463,,0,0.0658
869089,,0,0.0143
1228069,,0,0.0143
363067,,0,0.0441
1171432,,0,0.0429
1656324,,0,0.0214
1666851,,0,0.0441
892700,,0,0.0168
1389306,,0,0.0071
1355869,,0,0.0143
579561,,0,0.0311
1246011,,0,
1590963,,0,0.1355
1384310,,0,0.0404
1183879,,0,0.0214
1341954,,0,0.0071
681058,,0,0.0362
1192150,,0,0.1987
364741,,0,0.0286
357704,,0,0.0239
1566417,,0,0.0261
1352378,,0,0.0071
1663126,,0,0.0512
899722,,0,
1446995,,0,0.0286
213324,,0,0.0705
1215314,,0,
1100342,,0,0.0071
1255914,,0,0.0143
565073,,0,0.0143
333428,,0,0.0143
1407715,,0,0.2886
444924,,0,0.058
1555478,,0,0.108
1286709,,0,0.2768
1499578,,0,0.1
312028,,0,0.1146
1292642,,0,0.0143
1662591,,0,0.061
1222989,,0,0.0413
1224968,,0,0.0628
1378988,,0,0.0218
1445945,,0,
1600398,,0,0.0071
1381232,,0,0.0168
1382902,,0,0.0071
353935,,0,0.0646
1279239,,0,
1073752,,0,
1014320,,0,
546679,,0,
1269125,,0,
1612219,,0,0.0143
1312555,,0,0.0798
1265973,,0,0.1712
1166294,,0,0.0239
978170,,0,0.0379
1608437,,0,0.0538
370133,,0,0.0895
243724,,0,0.0143
1516591,,0,0.0511
1473302,,0,0.0214
1679653,,0,0.0143
846424,,0,
321702,,0,0.2882
701578,,0,
1661507,,0,0.0143
1009396,,0,0.1143
1146755,,0,
1235393,,0,
1495028,,0,0.0791
1227167,,0,0.0071
342687,,0,0.102
1318028,,0,0.0297
359312,,0,0.0907
1243950,,0,0.0193
1571927,,0,0.0071
1573743,,0,
534161,,0,0.1595
567741,,0,
125651,,0,0.0168
1501973,,0,0.0261
1235238,,0,0.3435
1198084,,0,0.0071
1662476,,0,0.0577
1200848,,0,0.0071
1028614,,0,0.1277
1616824,,0,0.0143
851382,,0,0.0071
1504696,10.0,1,
1551229,,0,0.0143
1659727,,0,0.0071
1426514,,0,0.0143
904417,,0,0.1722
1318253,,0,0.0071
1269405,,0,0.134
1573738,,0,0.0634
1142201,,0,0.0536
419881,,0,0.0505
1148547,,0,
1378952,,0,0.7815
866705,,0,0.2663
1340741,,0,0.0071
1151348,,0,0.0071
1310411,,0,0.0286
1377705,,0,0.4777
1353406,,0,0.0143
740388,,0,0.0071
353940,,0,0.0261
212027,,0,0.0362
969815,,0,0.4954
1586760,,0,0.0214
1357129,,0,
1368306,,0,0.0143
1449987,,0,0.1476
1315075,,0,0.2471
505898,,0,0.0143
344055,,0,0.0214
1511135,,0,0.0143
421356,,0,0.0524
1171187,,0,0.07
840885,,0,0.0505
1596383,,0,0.0143
1509197,,0,0.0214
1625189,,0,0.0481
800453,,0,0.0338
1599420,,0,0.0923
1596241,,0,
638609,,0,
1173191,,0,0.0614
1290614,,0,0.0071
1010485,,0,0.0143
371875,1.0,1,0.2122
1266967,,0,0.0753
342693,,0,0.0432
1435549,,0,
1564930,,0,0.0379
1007462,,0,0.0071
421054,,0,0.0286
1085159,,0,
1383086,6.0,7,0.0143
1547428,,0,0.0071
1661211,,0,0.0466
1371857,,0,0.0286
1169261,,0,0.0143
1657034,,0,0.1278
1388439,,0,0.0071
582546,,0,
1271194,,0,0.0193
1671386,,0,0.0143
1301134,,0,0.0214
854419,,0,0.1412
1306038,,0,0.0143
127337,,0,0.0702
1046150,,0,
1440278,,0,0.0071
1280274,,0,
829507,,0,0.0362
322604,,0,0.5301
301463,,0,0.1029
1258309,,0,
1118516,,0,0.0658
1550319,,0,0.0071
1551829,,0,
442560,,0,0.0438
1427803,,0,
1325299,,0,0.0286
1438752,,0,0.0143
1393233,,0,0.0314
1646816,,0,0.4454
1064956,6.0,1,0.0143
1139143,,0,0.1083
822995,,0,0.0286
1027816,,0,0.1596
1455870,,0,0.0362
1310728,,0,0.0071
1250536,,0,
1152891,,0,0.0071
422427,,0,0.0286
302045,,0,0.1205
1594374,,0,0.0459
606369,,0,0.0286
1608593,,0,0.0143
433616,,0,0.1896
413174,,0,0.0311
1311551,,0,0.0168
1423836,,0,0.0168
938116,,0,0.1001
1308507,,0,0.0256
1436270,,0,0.0143
1280647,,0,0.0379
1551230,,0,0.0143
882186,,0,
1354759,,0,0.0071
322428,,0,0.3122
1579803,,0,0.0143
1385913,,0,0.0143
1660093,,0,0.0071
989948,,0,0.0398
1338326,,0,0.0839
1060010,,0,0.0362
1048933,,0,0.0239
1542240,,0,
1660837,,0,0.0281
1274771,,0,0.0143
62990,,0,0.0858
1667204,,0,0.0143
1274759,,0,0.0791
1637234,,0,0.0429
1311970,,0,0.0071
419525,,0,0.0535
916118,,0,0.0143
321813,,0,0.0595
1223330,,0,
444829,,0,0.0482
1340946,,0,0.0725
1660589,,0,0.0239
1311991,,0,0.0143
1198727,,0,0.1479
1594287,,0,0.0143
802963,,0,0.1275
1270490,,0,0.0641
1123023,,0,0.0214
1306024,,0,0.0168
1667194,,0,0.0379
1279645,,0,0.0071
1313455,,0,0.0683
1551528,,0,0.0414
1536842,,0,0.056
1312023,,0,0.0143
372730,,0,0.0297
29432,3.5,1,0.1023
1433235,,0,0.0286
1444203,,0,0.0143
945443,,0,0.0261
1285052,,0,
948005,,0,0.648
1495699,,0,0.6104
1297008,8.0,1,0.0143
1174756,,0,0.0071
1596558,,0,
856864,,0,0.1514
1280723,,0,0.0338
824367,,0,0.0214
1298122,,0,0.0368
1439963,,0,0.0214
1654729,,0,0.0071
830184,,0,0.0387
602924,,0,0.0379
1639364,,0,0.0143
1376419,,0,0.0143
922872,,0,0.0535
407326,,0,0.1369
1675819,,0,0.0286
829026,,0,0.0214
1159688,,0,
318381,,0,0.18
1649212,,0,0.0387
1151485,,0,0.0714
1309213,,0,0.0472
1569116,,0,0.0071
589682,,0,0.1215
1185454,,0,
1301123,,0,0.0453
1201572,,0,0.0717
1149835,,0,0.0357
1338814,,0,
1315752,,0,0.0143
805107,,0,0.0071
1173183,,0,0.0673
321719,,0,0.3643
1416695,,0,0.0071
1642974,,0,0.4256
1679561,,0,0.0143
883927,10.0,1,0.0261
864539,10.0,1,0.0214
686111,,0,0.0071
1311994,,0,0.0071
1279707,,0,
1289768,,0,0.0143
1249348,,0,
1421306,,0,0.1573
1398883,,0,0.0071
1246750,,0,0.0261
1667528,,0,0.1959
1213513,,0,0.0379
1298389,,0,0.1571
1397252,,0,0.0071
1433802,,0,0.1388
934864,,0,
1070772,,0,0.2481
1290271,,0,0.0214
1479723,,0,0.6804
661601,,0,
550348,,0,0.0071
543377,,0,0.1533
1396462,,0,0.0168
1533640,,0,0.084
639071,,0,0.0256
366096,,0,0.1716
1552385,,0,0.0071
1654509,,0,0.0286
378729,,0,0.0478
1311083,,0,0.0603
1186289,,0,0.0297
227857,,0,0.0311
1269083,,0,0.0143
321734,,0,0.3963
653645,,0,
645425,,0,0.0486
1189512,,0,0.0071
724479,,0,0.1105
1362282,,0,
745429,,0,0.0071
1308395,,0,0.0509
1280198,,0,0.0071
305154,,0,0.0618
296573,,0,0.1597
1242619,,0,
1267322,,0,0.0214
1027156,,0,0.2239
1317483,,0,0.4308
288514,,0,0.1338
771543,,0,0.0362
1647649,,0,0.0071
1487267,,0,
1587142,,0,0.0256
1026945,,0,0.0193
1298396,,0,0.159
1375590,,0,0.0143
223084,,0,0.0758
1624511,,0,0.0256
1470843,,0,0.0143
1376667,,0,0.0071
1290861,,0,0.0143
640772,,0,0.0143
1267880,,0,0.0352
1639341,,0,0.0256
316980,,0,0.5317
392196,,0,0.0071
1176762,,0,0.0214
1332400,,0,0.1832
1286339,,0,
1122088,,0,0.0669
570610,,0,
1321740,,0,
1255033,,0,
1638056,,0,0.0143
426515,,0,0.2202
1187940,,0,0.0505
1389893,,0,0.0071
1613258,,0,0.0621
1017626,,0,0.1129
1478718,,0,0.0071
426507,,0,0.1396
1367940,,0,0.0071
1102547,,0,0.6912
1667945,,0,0.0071
1676230,,0,0.0281
1571937,,0,0.0071
364005,,0,0.0071
1662483,,0,
854818,,0,0.0071
1279284,,0,
1443259,,0,0.0071
1196599,,0,
1400655,,0,0.0563
1461311,,0,0.0445
1447516,,0,0.0495
1570088,,0,0.0281
1358231,,0,0.0143
1636822,,0,0.0557
1368303,,0,0.0071
1177812,,0,0.0143
928119,,0,0.0261
716221,,0,0.0214
1303229,,0,0.2006
1221312,,0,
1619623,,0,0.0439
1062761,,0,0.0071
1376391,,0,0.0663
1207665,,0,0.4294
420061,,0,0.0892
333436,,0,0.0071
338510,,0,0.1169
705184,,0,0.0362
1261461,,0,
538195,,0,0.0362
1629250,,0,0.0143
497637,,0,0.1011
1026352,,0,
413097,,0,0.0261
1208463,,0,0.0071
1554657,,0,0.0071
1367656,,0,0.1677
1571536,,0,0.0505
699287,,0,0.0143
1308382,,0,0.1254
744774,,0,0.0689
1540003,,0,0.051
1199816,,0,0.0389
1275165,,0,0.05
298649,,0,0.0286
1548192,,0,0.0143
416281,,0,0.3635
760300,,0,
407802,,0,0.047
1246826,,0,0.0239
1321229,,0,0.218
1143479,,0,0.0797
831836,,0,0.0071
638878,2.0,1,0.0478
1291776,,0,0.1535
1290598,,0,0.0363
1392702,,0,0.0362
1661471,,0,0.0214
978097,,0,0.0143
892957,,0,
1284848,,0,0.0387
268157,,0,0.1975
1617712,,0,0.0143
1486627,,0,0.173
1679178,,0,0.0143
1043651,,0,0.0071
529366,,0,0.0702
1208413,,0,0.0071
1307716,,0,0.0582
964120,,1,0.172
1246485,,0,
1094087,,0,
432525,,0,0.0705
1488121,,0,0.05
435701,10.0,1,0.0466
1289048,,0,0.0214
1610839,,0,0.0071
962317,,0,0.0379
1281098,,0,0.0261
1329199,,0,0.0297
996851,,0,0.0791
1306020,,0,0.0143
1566465,,0,0.0071
573410,,0,0.0143
341733,,0,0.0478
1242660,,0,
1509235,,0,0.0214
7282,,0,0.0214
789622,,0,0.5339
378716,,0,0.0071
583674,,0,0.0143
875986,,0,0.1255
1641622,,0,0.0431
441451,,0,0.0357
405057,4.0,1,
1279260,,0,
1526983,,0,
332171,,0,0.1101
384284,,0,0.2768
1328084,,0,0.1035
728401,,0,0.0791
1171181,,0,0.174
1288814,,0,0.0261
1317679,9.5,2,
1247924,,0,
1356793,,0,0.0569
1563102,,0,0.0143
921504,,0,
1105913,,0,0.0143
1161733,,0,0.0261
900057,4.0,1,
681052,,0,0.0143
1171171,,0,0.2861
1387279,,0,0.0143
1565051,,0,0.0071
1382927,,0,0.0143
1280203,,0,0.1529
1388030,,0,
1499489,,0,0.0143
1568712,,0,0.0143
1571286,,0,0.0286
1356810,,0,0.0143
1275721,,0,0.053
339661,,0,0.0071
928351,,0,0.1147
1272713,,0,0.0214
1214199,,0,0.0143
211286,,0,0.1796
1104082,,0,0.0577
1219173,,0,
1282970,,0,0.1135
1281751,,0,0.0598
1660235,,0,0.0243
1213721,,0,0.0071
1539521,,0,0.0404
1400581,,0,0.055
322050,,0,0.188
208840,,0,0.4287
1339904,2.0,1,0.0286
1265520,,0,0.0314
1360313,,0,0.0214
1432235,,0,0.0327
1038454,,0,
1177112,,0,0.0071
633286,,0,0.0143
1028623,,0,
322074,,0,0.2811
1268741,,0,
1669301,,0,0.053
538350,,0,0.2688
1122348,,0,0.0589
1338016,,0,
1377366,,0,0.0143
1369837,,0,0.0071
1226615,,0,0.297
1233629,,0,
1234746,,0,0.0168
1094089,,0,0.0546
1316099,,0,0.0071
1628085,,0,0.07
1315094,,0,0.2901
1355688,,0,0.0143
1195806,,0,0.0338
1312355,,0,0.0143
1418743,,0,0.0382
1323431,,0,0.0379
1287618,,0,0.5833
1368270,,0,0.0143
1376006,,0,0.0352
848787,,0,0.0362
421339,,0,0.1192
1596059,,0,0.0379
1529531,,0,0.0143
594553,,0,0.0958
1564649,,0,0.0398
1097612,,0,0.0143
1547520,,0,0.1313
1073252,,0,0.2373
1014314,,0,0.0557
322573,,0,0.3597
1367744,,0,0.0214
1275821,,0,0.0646
264752,,0,0.0823
1671489,,0,0.0214
1408859,,0,0.0143
366123,,0,0.2922
1228960,,0,0.0923
412273,,0,0.0256
1269212,,0,
861920,,0,0.0486
1312521,,0,0.0741
1620126,,0,0.0454
298183,,0,0.0621
1275146,,0,0.0071
1405738,,0,
1521024,,0,0.0143
1269233,,0,
325262,,0,0.3283
1226341,,0,0.1156
1388590,,0,0.0214
1171185,,0,0.1082
759776,,0,0.0568
1231222,,0,0.0071
1162743,,0,0.0413
1279234,,0,
1354755,,0,0.067
1337861,,0,0.0214
329622,,0,0.0648
1404968,,0,0.0143
321698,,0,0.5008
1225355,,0,
1150377,,0,
1219033,,0,
729631,,0,0.0658
654624,,0,0.0214
887347,,0,0.0071
1294687,,0,
1242030,,0,0.0071
322043,,0,0.0286
1177788,,0,0.0482
604349,,0,0.2993
1318155,,0,0.4959
1173289,,0,
420436,,0,0.2428
732675,,0,0.0286
674250,,0,0.1322
1579605,,0,0.0261
1147853,,0,0.0935
822996,,0,0.0281
1183882,,0,
1271429,,0,0.0071
1257772,,0,0.0388
841025,5.0,1,0.1291
359065,,0,0.0698
1339071,,0,
1103696,,0,0.0168
690797,,0,0.0261
1588477,,0,0.1833
768451,,0,0.0518
1376406,,0,0.0143
1135324,,0,0.0143
1363163,,0,0.0646
1399488,,0,0.3605
1369198,,0,0.0429
1365428,,0,0.0393
1298134,,0,0.0954
1380078,,0,0.0289
299630,,0,0.3209
1148924,,0,
384830,,0,0.0322
1228122,,0,0.0404
327767,,0,0.0168
1269797,,0,0.0261
1664945,,0,0.0193
1423819,,0,0.0214
1356797,,0,0.4075
1171203,,0,0.0071
421158,,0,0.067
580156,,0,0.0453
472672,,0,0.0869
29900,,0,0.1059
392525,,0,0.0214
885117,,0,0.2336
783413,,0,0.1128
570056,,0,0.0991
253108,,0,0.2652
1484439,,0,0.0071
1669295,,0,0.0828
427077,,0,0.0387
431383,,0,0.0379
227534,,0,0.2888
1267910,,0,0.0616
1291315,,0,
856090,,0,0.071
1509428,,0,0.0071
1535118,,0,
338998,,0,0.173
962800,,0,
1605022,,0,0.0143
816495,,0,0.0261
931338,,0,0.0916
1368495,,0,0.0214
1329000,,0,0.0143
1251563,,0,0.0143
127683,,0,0.0945
424147,,0,0.087
1270885,,0,0.0389
1199364,,0,0.0629
1554943,,0,0.0993
1593615,,0,0.0071
1069869,,0,0.0281
615582,,0,0.0214
1488759,,0,
1398170,,0,0.1427
1220946,,0,0.0214
1117005,,0,
1425031,,0,
1174482,,0,0.4092
1490261,,0,0.0721
1328120,,0,0.0521
1252129,,0,
985784,,0,0.0643
1406636,,0,0.6562
1562803,,0,0.0261
394289,,0,0.0071
1438806,,0,0.0481
1638727,,0,0.0543
1030343,,0,0.0143
1315199,,0,
1624459,,0,0.0143
1484256,,0,0.0143
1505721,,0,0.0615
243704,,0,0.0538
740393,,0,0.0143
1679829,,0,0.0071
1312892,,0,0.0894
293517,,0,0.0482
1317317,,0,0.0143
1668439,,0,0.2534
1427322,,0,
1021064,,0,0.3024
1292995,,0,
131674,,0,0.0286
1316857,,0,
1371820,,0,0.0806
1569358,,0,0.0929
1433445,,0,0.0214
1311888,,0,0.0071
1377166,,0,0.0379
1497314,,0,0.047
1084852,,0,0.0311
1171176,,0,0.0261
1295009,,0,
1408854,,0,0.3266
1300526,,0,0.0352
1587743,,0,0.0845
1441885,,0,0.1579
1376362,,0,0.0905
1503641,,0,
1514360,,0,0.0071
273560,,0,0.0071
1542733,,0,0.0239
1485573,,0,0.0143
1524206,,0,
419686,,0,0.0286
1529911,,0,
1552287,,0,0.0143
1308697,,0,0.0071
1284274,,0,0.2836
222316,,0,0.3452
1259840,,0,0.052
1555675,,0,0.0071
1624214,,0,
1077891,,0,0.0071
585197,,0,
1429429,,0,
719276,,0,0.2743
998224,,0,0.0143
314431,,0,0.0261
1660167,,0,0.0143
413133,,0,0.1058
1375609,,0,0.3787
404177,,0,0.0214
1121776,6.0,2,
894525,,0,0.089
297015,,0,0.1864
1602533,,0,0.0143
1032609,,0,0.0071
1440790,,0,0.0286
425163,,0,0.2005
321712,,0,0.1968
945329,,0,0.0789
756624,,0,0.0393
1437614,,0,0.0071
659797,,0,0.0261
1146234,,0,0.0869
1147879,,0,0.2833
1077350,,0,0.0453
391146,,0,0.0646
1305137,,0,0.0731
1668593,,0,
1339547,,0,0.1641
797819,,0,0.0968
1189365,,0,
227692,,0,0.0614
1574610,,0,0.0239
1648706,,0,0.1135
1509425,,0,0.0071
1647267,,0,0.0811
1466734,,0,0.0143
1424885,,0,0.0143
846164,7.0,1,0.0828
886317,,0,0.1501
1583850,,0,
421994,,0,0.2441
1274424,,0,
1541499,,0,0.0588
1376018,,0,0.0256
1115207,,0,0.5883
554075,,0,0.0214
1052389,,0,0.1059
968486,,0,0.5226
1381210,,0,0.0297
982500,,0,0.0497
143599,,0,0.0894
894399,,0,0.0071
314257,,0,0.1919
1451310,,0,0.0327
264169,,0,0.0214
866703,,0,0.084
1558814,,0,0.0071
1652541,,0,0.0143
1392337,,0,0.0071
269040,,0,0.1097
1225974,,0,0.0071
297431,,0,0.0775
1679019,,0,0.0193
1278693,,0,0.1237
1269050,,0,
1300796,,0,0.0143
1531819,,0,0.0261
1455845,,0,0.1039
1355292,,0,0.0505
1586893,,0,
1178098,,0,0.1246
213814,,0,0.0659
1189401,,0,0.0214
676350,,0,0.0071
1403012,,0,0.0311
1357724,,0,0.0552
431215,,0,0.0239
384720,,0,0.087
1564720,,0,0.0867
249257,4.0,1,0.0071
1602508,,0,0.0362
1376010,,0,0.0363
1662095,,0,0.0214
1165068,,0,0.1902
1290503,,0,0.0071
955848,,0,0.0143
1574476,10.0,1,0.0071
1364800,,0,0.0617
655046,,0,
1426859,,0,0.0286
1279356,,0,0.0813
1259409,,0,0.0873
38112,,0,0.2227
1251077,10.0,1,
1422978,,0,0.0071
606519,,0,
1196320,,0,
1393733,,0,0.0214
797114,,0,0.0071
1662440,,0,0.2502
1451695,,0,0.1225
1279293,,0,
755517,,0,0.0362
1411870,,0,0.0357
767949,,0,0.0071
1242221,,0,
1484291,,0,0.0143
1436455,,0,0.0451
1398884,,0,0.0143
915567,,0,0.0071
1380423,,0,0.0143
383570,,0,0.1392
518838,,0,0.2045
1224679,,0,0.0143
1481585,,0,0.0239
1595837,,0,0.0143
1300801,,0,0.0589
1291311,,0,
1421023,,0,0.0496
1441755,9.0,1,0.0071
1586192,,0,0.0286
1342018,,0,0.0214
1644995,,0,0.0647
1383054,,0,0.0538
1555122,,0,0.0143
737261,,0,0.0143
352105,,0,0.0586
1168257,,0,
602711,,0,0.0768
301424,,0,0.0143
912413,,0,
1203364,,0,
1509461,,0,0.0917
1627187,,0,0.0971
1466345,,0,0.0338
959508,,0,0.1502
1331089,,0,0.0261
1449298,,0,
1601720,,0,0.0906
1636618,,0,0.0143
1437150,,0,0.0168
1253815,,0,
696123,,0,0.0538
1565871,,0,0.0071
1426596,,0,0.0533
1312425,,0,0.0168
1315088,,0,0.1449
442306,,0,0.0256
1568452,,0,0.288
1333098,,0,0.158
1419532,,0,0.0261
1482202,,0,0.0071
1655131,,0,0.0071
1459830,,0,0.0071
1551635,,0,0.0602
1467064,,0,0.0214
150765,,0,0.0256
1075848,,0,0.0389
1381323,,0,0.0071
1232290,,0,0.4736
765847,,0,0.0742
1569154,,0,0.0954
1532289,,0,0.0071
1655293,,0,0.0286
1220220,,0,0.0261
857444,,0,0.0865
1558260,,0,0.0214
1225154,,0,0.0071
1317055,,0,0.0071
1432252,,0,0.0071
1273773,,0,0.1518
995271,,0,
1249595,,0,
1276472,,0,0.3281
998263,,0,
912549,,0,0.0754
1286348,,0,
400162,,0,0.1365
421163,,0,0.1378
1036678,,0,0.0143
1613131,,0,0.0071
1557147,,0,0.0071
1571911,,0,0.0143
1646061,,0,0.0546
1246486,,0,
689688,,0,0.1317
342435,,0,0.0143
408060,,0,0.0143
1080172,,0,
319365,,0,0.0998
642106,,0,
890874,,0,0.0557
272796,,0,0.0261
490126,,0,0.1427
1485051,,0,0.0143
1296336,,0,
1393578,,0,0.0842
700373,,0,0.0379
1173187,,0,0.0071
1288497,,0,
1356999,,0,0.1616
1298798,,0,0.2152
1312420,,0,0.0243
1553275,,0,
1546051,,0,
1395653,,0,0.0143
643969,,0,0.179
1370651,,0,0.0143
637159,,0,0.0256
1452049,,0,
281897,,0,0.0406
992096,,0,
1131241,,0,0.0311
1317084,,0,0.1668
375829,,0,0.0214
994786,,0,0.3977
1162479,,0,0.123
1633579,,0,0.0486
1504237,,0,0.0168
1276960,,0,0.0505
1287065,,0,
350618,,0,0.0357
1214057,,0,0.1017
709805,,0,0.0214
1044537,,0,0.0071
1540503,,0,0.0598
1147023,,0,
1259625,,0,0.0214
1171331,,0,
1579155,,0,0.0582
1520367,,0,0.0214
894570,,0,
1421801,,0,
1557171,,0,0.0261
397994,,0,0.0362
1301126,,0,0.0256
1414540,,0,0.0193
1449833,,0,0.0361
1570373,,0,0.0143
1180832,,0,0.056
264107,,0,0.0743
1371406,,0,0.0239
1230896,,0,
1272396,,0,
994281,2.0,1,
1381700,,0,0.0071
706483,3.0,1,
896959,,0,0.0143
1571876,,0,0.0239
302689,,0,0.0143
1561312,,0,0.0071
819110,,0,0.0143
1223300,,0,0.0071
1413846,,0,0.0281
364788,,0,0.0071
1067959,,0,
1173162,,0,0.5291
1354842,,0,0.0143
1033498,8.0,1,
1373704,,0,0.0239
1365865,,0,0.0451
1340176,,0,0.0357
955336,,0,0.0143
1612474,,0,0.0239
1498718,,0,0.0368
1268944,,0,
1460854,,0,0.4468
1465516,,0,
359887,,0,0.0387
1249979,,0,
679221,,0,0.0143
1281582,,0,0.0143
1283040,,0,0.0193
