id_tertiaire,url_rotten,rt_tomatometer,rt_audience_score,rt_critics_consensus
satanic_hispanics_2023,https://www.rottentomatoes.com/m/satanic_hispanics,89.0,51.0,"A smooth blend of scares and dark humor, Satanic Hispanics is a well-crafted horror anthology whose occasionally jarring tonal shifts are easy to forgive."
insecticidal_2005,https://www.rottentomatoes.com/m/insecticidal,,3.0,
antichrist_1978,https://www.rottentomatoes.com/m/the_antichrist,14.0,33.0,
the_jokesters_2015,https://www.rottentomatoes.com/m/the_jokesters,,15.0,
fluke_1995,https://www.rottentomatoes.com/m/fluke,31.0,69.0,
legend_of_the_bog_2009,https://www.rottentomatoes.com/m/legend_of_the_bog,,9.0,
forest_of_the_damned_2005,https://www.rottentomatoes.com/m/forest_of_the_damned,,13.0,
witchery_1988,https://www.rottentomatoes.com/m/witchery,,14.0,
toolbox_murders_2004,https://www.rottentomatoes.com/m/toolbox_murders,57.0,33.0,
sissy_2022,https://www.rottentomatoes.com/m/sissy,96.0,63.0,"Sissy weaves timely themes into its rich blend of horror and dark humor, topped off by terrific work from a talented cast led by Aisha Dee."
the_program_2016,https://www.rottentomatoes.com/m/the_program,62.0,44.0,Ben Foster's impressive efforts to channel Lance Armstrong are often enough to power The Program past director Stephen Frears' frustrating unwillingness to delve deeper into its real-life story.
hosts_2020,https://www.rottentomatoes.com/m/hosts,82.0,24.0,
bed_of_the_dead_2016,https://www.rottentomatoes.com/m/bed_of_the_dead,83.0,39.0,
gilgamesh_2014,https://www.rottentomatoes.com/m/gilgamesh,,58.0,
the_changeover_2019,https://www.rottentomatoes.com/m/the_changeover,71.0,67.0,"The Changeover may not bite deep enough for more seasoned horror fans, but it's spooky enough for its younger target demographic."
vampire_girl_vs_frankenstein_girl_2009,https://www.rottentomatoes.com/m/vampire_girl_vs_frankenstein_girl,,57.0,
subconscious_cruelty_2000,https://www.rottentomatoes.com/m/subconscious-cruelty,,51.0,
the_feed_2010,https://www.rottentomatoes.com/m/the_feed,,71.0,
room_8_2013,https://www.rottentomatoes.com/m/room_8,,79.0,
proximity_2000,https://www.rottentomatoes.com/m/proximity,,14.0,
the_man_with_nine_lives_1940,https://www.rottentomatoes.com/m/the_man_with_nine_lives,,63.0,
satan_hates_you_2010,https://www.rottentomatoes.com/m/satan_hates_you,33.0,0.0,
the_donor_1995,https://www.rottentomatoes.com/m/donor,,25.0,
blood_work_2002,https://www.rottentomatoes.com/m/blood_work,52.0,40.0,"Blood Work is a routine, but competently made thriller marred by lethargic pacing."
the_water_horse_legend_of_the_deep_2007,https://www.rottentomatoes.com/m/water_horse,74.0,62.0,"The Water Horse is a fine family film. It takes a classic tale and infuses it with extra imagination, sly humor, heart, and inventive special effects."
tiki_2006,https://www.rottentomatoes.com/m/tiki,,14.0,
waru_2017,https://www.rottentomatoes.com/m/waru,100.0,67.0,
firestarter_1984,https://www.rottentomatoes.com/m/firestarter,40.0,52.0,"Firestarter's concept hews too closely to other known Stephen King adaptations, though it's got nice special effects (including scenery-chewing George C. Scott)."
pulse_2006,https://www.rottentomatoes.com/m/pulse,11.0,27.0,"Another stale American remake of a successful Japanese horror film, Pulse bypasses the emotional substance of the original and overcompensates with pumped-up visuals and every known horror cliche."
warm_bodies_2013,https://www.rottentomatoes.com/m/warm_bodies,81.0,73.0,"Warm Bodies offers a sweet, well-acted spin on a genre that all too often lives down to its brain-dead protagonists."
ring_of_darkness_2004,https://www.rottentomatoes.com/m/ring_of_darkness,,22.0,
feast_2006,https://www.rottentomatoes.com/m/feast,56.0,59.0,Director Gulager makes the most of what he's given; the resulting Feast offers up some surprisingly tasty -- if far from nourishing -- morsels.
dark_august_1976,https://www.rottentomatoes.com/m/dark_august,,50.0,
lords_of_chaos_2019,https://www.rottentomatoes.com/m/lords_of_chaos,73.0,61.0,Lords of Chaos presents a grimly compelling dramatization of a real-life music scene whose aggressively nihilistic aesthetic spilled over into fatal acts of violence.
strange_circus_2007,https://www.rottentomatoes.com/m/strange_circus,,80.0,
bachelor_party_massacre_2006,https://www.rottentomatoes.com/m/bachelor_party_massacre,,50.0,
kokkuri_1997,https://www.rottentomatoes.com/m/kokkuri,,14.0,
bachelor_games_2016,https://www.rottentomatoes.com/m/bachelor_games,,67.0,
seconds_1966,https://www.rottentomatoes.com/m/seconds,79.0,87.0,"Featuring dazzling, disorienting cinematography from the great James Wong Howe and a strong lead performance by Rock Hudson, Seconds is a compellingly paranoid take on the legend of Faust."
jacks_back_1988,https://www.rottentomatoes.com/m/jacks_back,71.0,39.0,
baphomet_2021,https://www.rottentomatoes.com/m/baphomet,80.0,22.0,
she_freak_1967,https://www.rottentomatoes.com/m/she_freak,,9.0,
alien_51_2004,https://www.rottentomatoes.com/m/alien_51,,14.0,
pursued_2004,https://www.rottentomatoes.com/m/pursued,,30.0,
planet_dune_2021,https://www.rottentomatoes.com/m/planet_dune,,31.0,
joy_ride_2_dead_ahead_2008,https://www.rottentomatoes.com/m/joy_ride_2_dead_ahead,,27.0,
left_behind_2000,https://www.rottentomatoes.com/m/left-behind,,67.0,
picture_mommy_dead_1966,https://www.rottentomatoes.com/m/picture_mommy_dead,,52.0,
bubba_ho_tep_2002,https://www.rottentomatoes.com/m/bubba_ho_tep,78.0,79.0,The best movie to star both the King and JFK.
fade_to_black_2004,https://www.rottentomatoes.com/m/fade-to-black,58.0,89.0,
the_creepers_1966,https://www.rottentomatoes.com/m/island_of_terror,,58.0,
the_octagon_1980,https://www.rottentomatoes.com/m/octagon,29.0,32.0,
wicked_wicked_1973,https://www.rottentomatoes.com/m/wicked-wicked,,27.0,
suburban_gothic_2015,https://www.rottentomatoes.com/m/suburban_gothic,70.0,42.0,
uncharted_2009,https://www.rottentomatoes.com/m/uncharted,,15.0,
vortex_2001,https://www.rottentomatoes.com/m/vortex,,40.0,
insidious_the_last_key_2018,https://www.rottentomatoes.com/m/insidious_the_last_key,34.0,49.0,"Insidious: The Last Key offers franchise star Lin Shaye another welcome opportunity to take the lead, but her efforts aren't enough to rescue this uninspired sequel."
leprechaun_origins_2014,https://www.rottentomatoes.com/m/leprechaun_origins,0.0,12.0,
horror_noire_2021,https://www.rottentomatoes.com/m/horror_noire,,40.0,
orphan_first_kill_2022,https://www.rottentomatoes.com/m/orphan_first_kill,69.0,77.0,"Leaning into its ludicrous premise, Orphan: First Kill is a sequel that holds its own -- and for fans of campy horror, may even represent an improvement on the original."
geronimo_1993,https://www.rottentomatoes.com/m/geronimo,,80.0,
curse_of_the_nun_2018,https://www.rottentomatoes.com/m/curse_of_the_nun,,14.0,
almost_dead_1994,https://www.rottentomatoes.com/m/almost_dead,,50.0,
the_forgotten_ones_2009,https://www.rottentomatoes.com/m/the-forgotten-ones,,10.0,
house_of_dark_shadows_1970,https://www.rottentomatoes.com/m/house_of_dark_shadows,43.0,70.0,
lonely_hearts_2006,https://www.rottentomatoes.com/m/lonely_hearts,48.0,49.0,"Several genres and plotlines intertwine in Lonely Hearts but don't connect, creating an uneven and unsatisfying film."
that_little_monster_1994,https://www.rottentomatoes.com/m/that_little_monster,,80.0,
coons_night_of_the_bandits_of_the_night_2008,https://www.rottentomatoes.com/m/coons-night-of-the-bandits-of-the-night,,50.0,
deleter_2023,https://www.rottentomatoes.com/m/deleter,,77.0,
skeleton_man_2004,https://www.rottentomatoes.com/m/skeleton_man,,5.0,
albino_farm_2009,https://www.rottentomatoes.com/m/albino_farm,,14.0,
blood_honey_2017,https://www.rottentomatoes.com/m/blood_honey,25.0,72.0,
strawberry_flavored_plastic_2019,https://www.rottentomatoes.com/m/strawberry_flavored_plastic,100.0,,
jaws_2_1978,https://www.rottentomatoes.com/m/jaws_2,56.0,40.0,"Jaws 2 never approaches the lingering thrills of its classic predecessor, but it's reasonably entertaining for a sequel that has no reason to exist."
dark_universe_1993,https://www.rottentomatoes.com/m/dark_universe,,22.0,
alien_abduction_2005,https://www.rottentomatoes.com/m/alien-abduction,,33.0,
maternal_2019,https://www.rottentomatoes.com/m/maternal,100.0,,
stalled_2000,https://www.rottentomatoes.com/m/stalled,,14.0,
the_midnight_after_2014,https://www.rottentomatoes.com/m/the_midnight_after,,25.0,
better_watch_out_2017,https://www.rottentomatoes.com/m/better_watch_out,89.0,63.0,"Carried by its charismatic young cast, Better Watch Out is an adorably sinister holiday horror film."
abbott_and_costello_meet_the_mummy_1955,https://www.rottentomatoes.com/m/abbott_and_costello_meet_the_mummy,25.0,46.0,
the_new_mutants_2020,https://www.rottentomatoes.com/m/the_new_mutants,36.0,55.0,"Rendering a list of potentially explosive ingredients mostly inert, The New Mutants is a franchise spinoff that's less than the sum of its super-powered parts."
stephen_kings_thinner_1996,https://www.rottentomatoes.com/m/thinner,19.0,31.0,"A bland, weightless horror film that seems to want to mock itself as the proceedings drag on."
the_good_sisters_2009,https://www.rottentomatoes.com/m/the_good_sisters,,67.0,
otto_2012,https://www.rottentomatoes.com/m/otto,,60.0,
get_away_2024,https://www.rottentomatoes.com/m/get_away,76.0,47.0,"Drawing blood and yucks from its literal tourist trap setting, Get Away is uneven as comedy and horror but makes for a highly unique blending of the two genres."
souls_midnight_2006,https://www.rottentomatoes.com/m/souls_midnight,,0.0,
come_true_2021,https://www.rottentomatoes.com/m/come_true,84.0,58.0,"Well-acted and visually striking, Come True offers an eerily effective reminder of how the sleeping subconscious can be fertile ground for horror."
safety_in_numbers_2005,https://www.rottentomatoes.com/m/safety_in_numbers,,0.0,
the_dark_angel_1925,https://www.rottentomatoes.com/m/the_dark_angel,100.0,,
freak_out_2004,https://www.rottentomatoes.com/m/freak_out,,57.0,
in_dreams_1999,https://www.rottentomatoes.com/m/in_dreams,26.0,39.0,"Some interesting visuals, but the movie is as confusing as a dream."
the_orphanage_2008,https://www.rottentomatoes.com/m/the_orphanage,87.0,86.0,"Deeply unnerving and surprisingly poignant, The Orphanage is an atmospheric, beautifully crafted haunted house horror film that earns scares with a minimum of blood."
malum_2023,https://www.rottentomatoes.com/m/malum,83.0,50.0,Malum lures you to clock in for another Mason-esque Last Shift at a haunted police station with sheer blunt lore and gore.
get_duked_2019,https://www.rottentomatoes.com/m/get_duked,88.0,64.0,"The rare comedy thriller that's funny as well as thrilling, Get Duked! marks writer-director Ninian Doff as a filmmaker with a bright future."
night_monster_1942,https://www.rottentomatoes.com/m/night_monster,60.0,31.0,
foxes_1980,https://www.rottentomatoes.com/m/foxes,73.0,56.0,
chemical_peel_2014,https://www.rottentomatoes.com/m/chemical_peel,,39.0,
lisa_1990,https://www.rottentomatoes.com/m/lisa,50.0,49.0,
camping_trip_2021,https://www.rottentomatoes.com/m/camping_trip,25.0,,
dark_relic_2010,https://www.rottentomatoes.com/m/dark_relic,,14.0,
psychomania_1963,https://www.rottentomatoes.com/m/violent-midnight,,44.0,
the_howling_vi_the_freaks_1991,https://www.rottentomatoes.com/m/howling_vi_the_freaks,,18.0,
let_us_prey_2014,https://www.rottentomatoes.com/m/let_us_prey,77.0,44.0,
dead_on_relentless_ii_1991,https://www.rottentomatoes.com/m/dead_on_relentless_ii,,7.0,
primal_screen_2017,https://www.rottentomatoes.com/m/primal_screen,,33.0,
sweet_sweet_lonely_girl_2016,https://www.rottentomatoes.com/m/sweet_sweet_lonely_girl,83.0,43.0,
red_blooded_american_girl_1990,https://www.rottentomatoes.com/m/red_blooded_american_girl,,7.0,
the_complex_2013,https://www.rottentomatoes.com/m/the_complex,,37.0,
the_boy_2016,https://www.rottentomatoes.com/m/the_boy,31.0,38.0,"The Boy could have gone in any number of scary or interesting directions, but instead settles for usual jump scares scattered throughout a pedestrian plot."
sati_1989,https://www.rottentomatoes.com/m/sati,,83.0,
speechless_1994,https://www.rottentomatoes.com/m/speechless,14.0,33.0,
onmyoji_2003,https://www.rottentomatoes.com/m/onmyoji,47.0,74.0,
eaters_2015,https://www.rottentomatoes.com/m/eaters,,5.0,
dead_and_gone_2008,https://www.rottentomatoes.com/m/dead_and_gone,,12.0,
demonicus_2001,https://www.rottentomatoes.com/m/demonicus,,9.0,
hell_house_llc_2015,https://www.rottentomatoes.com/m/hell_house_llc,75.0,71.0,
in_its_wake_2023,https://www.rottentomatoes.com/m/in_its_wake,,83.0,
satans_playground_2005,https://www.rottentomatoes.com/m/satans_playground,67.0,26.0,
tum_mere_ho_1990,https://www.rottentomatoes.com/m/tum-mere-ho,,38.0,
cradle_of_fear_2001,https://www.rottentomatoes.com/m/cradle_of_fear,,60.0,
c_r_a_z_y_2005,https://www.rottentomatoes.com/m/crazy,100.0,93.0,"Balancing heart and humor against outstanding work from a talented cast, C.R.A.Z.Y. proves the coming-of-age formula can still produce powerful results."
sanatorium_under_the_sign_of_the_hourglass_2025,https://www.rottentomatoes.com/m/sanatorium_under_the_sign_of_the_hourglass,82.0,,
the_strange_color_of_your_bodys_tears_2013,https://www.rottentomatoes.com/m/the_strange_color_of_your_bodys_tears,51.0,42.0,"Bursting with visual style but suffering from a dearth of discernible narrative, The Strange Color of Your Body's Tears is recommended only for giallo enthusiasts."
clinton_road_2019,https://www.rottentomatoes.com/m/clinton_road,,50.0,
woods_of_evil_2005,https://www.rottentomatoes.com/m/woods_of_evil,,0.0,
vampires_vs_the_bronx_2019,https://www.rottentomatoes.com/m/vampires_vs_the_bronx,91.0,45.0,"In the sharp, socially conscious battle of Vampires vs. the Bronx, comedy and horror blend brilliantly -- and the audience is the winner."
the_southern_lighthouse_1998,https://www.rottentomatoes.com/m/lighthouse,,70.0,
the_little_witch_2018,https://www.rottentomatoes.com/m/the_little_witch,,78.0,
urban_ghost_story_1999,https://www.rottentomatoes.com/m/urban_ghost_story,100.0,46.0,
dismissed_2017,https://www.rottentomatoes.com/m/dismissed,,48.0,
shark_attack_3_megalodon_2002,https://www.rottentomatoes.com/m/shark_attack_3_megalodon,43.0,50.0,
canes_2006,https://www.rottentomatoes.com/m/canes,,17.0,
piranhaconda_2012,https://www.rottentomatoes.com/m/piranhaconda,,21.0,
deadsight_2018,https://www.rottentomatoes.com/m/deadsight,,22.0,
the_girl_in_the_trunk_2024,https://www.rottentomatoes.com/m/the_girl_in_the_trunk,,14.0,
grave_encounters_2011,https://www.rottentomatoes.com/m/grave_encounters,65.0,49.0,
prom_night_2008,https://www.rottentomatoes.com/m/prom_night,9.0,38.0,"A dim and predictable remake of an already dull slasher film, this Prom Night fails to be memorable."
suburban_nightmare_2004,https://www.rottentomatoes.com/m/suburban_nightmare,,30.0,
stash_2007,https://www.rottentomatoes.com/m/stash,,6.0,
two_of_us_2021,https://www.rottentomatoes.com/m/two_of_us,98.0,77.0,"A remarkable feature debut for director/co-writer Filippo Meneghetti, Two of Us tells a deceptively complex love story while presenting a rich acting showcase for its three leads."
psalm_21_2009,https://www.rottentomatoes.com/m/psalm-21,,19.0,
brainwashed_1961,https://www.rottentomatoes.com/m/brainwashed,,100.0,
the_dooms_chapel_horror_2014,https://www.rottentomatoes.com/m/the_dooms_chapel_horror,,17.0,
the_harrisville_haunting_the_real_conjuring_house_2022,https://www.rottentomatoes.com/m/the_harrisville_haunting_the_real_conjuring_house,,56.0,
the_rage_1997,https://www.rottentomatoes.com/m/the_rage,,29.0,
id_a_2011,https://www.rottentomatoes.com/m/ida,,39.0,
id_2005,https://www.rottentomatoes.com/m/id,,91.0,
mountain_devil_2017,https://www.rottentomatoes.com/m/mountain_devil,,20.0,
goke_body_snatcher_from_hell_1968,https://www.rottentomatoes.com/m/goke_body_snatcher_from_hell,,52.0,
a_haunting_in_cawdor_2016,https://www.rottentomatoes.com/m/a_haunting_in_cawdor,13.0,6.0,
bio_zombie_1998,https://www.rottentomatoes.com/m/bio_zombie,,65.0,
against_the_night_2017,https://www.rottentomatoes.com/m/against_the_night,9.0,87.0,
venus_2006,https://www.rottentomatoes.com/m/venus,88.0,74.0,"Audiences may attend to witness Peter O'Toole's Oscar-worthy performance, but they'll also be treated to a humane, tender exploration of maturing with both dignity and irreverence."
when_a_stranger_calls_back_1993,https://www.rottentomatoes.com/m/when_a_stranger_calls_back,63.0,61.0,
all_the_creatures_were_stirring_2018,https://www.rottentomatoes.com/m/all_the_creatures_were_stirring,62.0,27.0,
hall_2020,https://www.rottentomatoes.com/m/hall,80.0,12.0,
eyes_of_a_stranger_1981,https://www.rottentomatoes.com/m/eyes_of_a_stranger,43.0,38.0,
shadow_zone_my_teacher_ate_my_homework_1997,https://www.rottentomatoes.com/m/shadow_zone_my_teacher_ate_my_homework,,36.0,
rent_a_pal_2020,https://www.rottentomatoes.com/m/rent_a_pal,69.0,63.0,"Rent-A-Pal suffers from untapped thematic potential, but Wil Wheaton's unsettling performance makes this unique horror story worth watching."
moving_on_2019,https://www.rottentomatoes.com/m/moving_on,100.0,,
the_tenants_downstairs_lou_xia_de_fang_ke_2016,https://www.rottentomatoes.com/m/the_tenants_downstairs,56.0,33.0,
witches_brew_1980,https://www.rottentomatoes.com/m/witches_brew,,40.0,
a_deadly_legend_2020,https://www.rottentomatoes.com/m/a_deadly_legend,40.0,69.0,
tormented_1960,https://www.rottentomatoes.com/m/tormented,,22.0,
dismembering_christmas_2015,https://www.rottentomatoes.com/m/dismembering_christmas,,64.0,
reykjavik_whale_watching_massacre_2009,https://www.rottentomatoes.com/m/reykjavik-whale-watching-massacre,,20.0,
devil_girl_2006,https://www.rottentomatoes.com/m/devil-girl,,50.0,
the_manor_2013,https://www.rottentomatoes.com/m/the_manor,89.0,57.0,
dear_god_no_2011,https://www.rottentomatoes.com/m/dear_god_no,,29.0,
smiley_face_2007,https://www.rottentomatoes.com/m/smiley_face,64.0,46.0,"Although many of the jokes have been done before, Anna Faris's bright performance and Gregg Araki's sharp direction make Smiley Face more than your average stoner comedy."
shine_1996,https://www.rottentomatoes.com/m/shine,91.0,90.0,"Featuring a strong performance from Geoffrey Rush, Shine succeeds in telling a compelling, inspirational story without resorting to cheap sentimentality."
inbred_2011,https://www.rottentomatoes.com/m/inbred,25.0,31.0,
alien_vs_ninja_2010,https://www.rottentomatoes.com/m/alien_vs_ninja,,30.0,
adela_2008,https://www.rottentomatoes.com/m/adela,,67.0,
king_kong_2005,https://www.rottentomatoes.com/m/king_kong,84.0,50.0,"Featuring state-of-the-art special effects, terrific performances, and a majestic sense of spectacle, Peter Jackson's remake of King Kong is a potent epic that's faithful to the spirit of the 1933 original."
population_zero_2016,https://www.rottentomatoes.com/m/population_zero,78.0,49.0,
the_archer_1981,https://www.rottentomatoes.com/m/the_archer,,27.0,
the_premature_burial_1962,https://www.rottentomatoes.com/m/the_premature_burial,50.0,43.0,
they_nest_2000,https://www.rottentomatoes.com/m/they-nest,,32.0,
the_dark_and_the_wicked_2020,https://www.rottentomatoes.com/m/the_dark_and_the_wicked,91.0,62.0,The Dark and the Wicked delivers on its title with an unsettling horror story whose deep dread and bleak outlook further compound its effective jolts.
deadwater_2008,https://www.rottentomatoes.com/m/deadwater,,8.0,
house_on_eden_2025,https://www.rottentomatoes.com/m/house_on_eden,35.0,53.0,A reliance on cheap jump scares and well-worn tropes leave House on Eden a forgettable and creatively exhausted found footage experience.
the_unkindness_of_ravens_2016,https://www.rottentomatoes.com/m/the_unkindness_of_ravens,,75.0,
red_billabong_2016,https://www.rottentomatoes.com/m/red_billabong,,16.0,
long_distance_2005,https://www.rottentomatoes.com/m/long_distance,,42.0,
paradox_2017,https://www.rottentomatoes.com/m/paradox,50.0,39.0,
tracks_2005,https://www.rottentomatoes.com/m/tracks,,43.0,
dororo_2007,https://www.rottentomatoes.com/m/dororo,,65.0,
bleak_future_1997,https://www.rottentomatoes.com/m/bleak_future,,29.0,
7_witches_2017,https://www.rottentomatoes.com/m/7_witches,,15.0,
aberrance_2023,https://www.rottentomatoes.com/m/aberrance,82.0,,
death_after_dusk_2024,https://www.rottentomatoes.com/m/death_after_dusk,100.0,,
the_wailing_2024,https://www.rottentomatoes.com/m/el_llanto,75.0,,
apocalypse_clown_2023,https://www.rottentomatoes.com/m/apocalypse_clown,83.0,,
the_neanderthal_man_1953,https://www.rottentomatoes.com/m/the_neanderthal_man,,8.0,
the_theatre_bizarre_2011,https://www.rottentomatoes.com/m/the_theatre_bizarre,44.0,36.0,
the_deathmaster_1972,https://www.rottentomatoes.com/m/deathmaster,,36.0,
follow_the_dead_2020,https://www.rottentomatoes.com/m/follow_the_dead,100.0,69.0,
clown_in_a_cornfield_2025,https://www.rottentomatoes.com/m/clown_in_a_cornfield,74.0,57.0,"Clown in a Cornfield doesn't reinvent the corn-maze, but its clever insights, subversion of expectations, and solid foundation help slash its way to the top."
zom_100_bucket_list_of_the_dead_2023,https://www.rottentomatoes.com/m/zom_100_bucket_list_of_the_dead,75.0,41.0,
ed_kemper_2025,https://www.rottentomatoes.com/m/ed_kemper,,37.0,
alone_with_you_2022,https://www.rottentomatoes.com/m/alone_with_you,72.0,35.0,
cannibal_women_in_the_avocado_jungle_of_death_1988,https://www.rottentomatoes.com/m/cannibal_women_in_the_avocado_jungle_of_death,,50.0,
trick_r_treat_2025,https://www.rottentomatoes.com/m/trick_r_treat,82.0,99.0,"A deftly crafted tribute to Halloween legends, Trick 'r' Treat hits all the genre marks with gusto and old fashioned suspense."
the_ghosts_of_borley_rectory_2021,https://www.rottentomatoes.com/m/the_ghosts_of_borley_rectory,,12.0,
ashley_2013,https://www.rottentomatoes.com/m/ashley,,43.0,
deadly_sins_1995,https://www.rottentomatoes.com/m/deadly_sins,,42.0,
bad_girl_boogey_2023,https://www.rottentomatoes.com/m/bad_girl_boogey,73.0,71.0,
the_unfamiliar_2020,https://www.rottentomatoes.com/m/the_unfamiliar,11.0,82.0,
in_our_blood_2025,https://www.rottentomatoes.com/m/in_our_blood,100.0,,
havoc_2005,https://www.rottentomatoes.com/m/havoc,45.0,36.0,
thesis_1996,https://www.rottentomatoes.com/m/thesis,86.0,89.0,
thicker_than_blood_1998,https://www.rottentomatoes.com/m/thicker_than_blood,,33.0,
unearth_2021,https://www.rottentomatoes.com/m/unearth,69.0,31.0,
dead_on_arrival_2017,https://www.rottentomatoes.com/m/dead_on_arrival,,65.0,
american_zombie_2007,https://www.rottentomatoes.com/m/american_zombie,71.0,40.0,
the_bleeding_2009,https://www.rottentomatoes.com/m/the-bleeding,,7.0,
good_tidings_2016,https://www.rottentomatoes.com/m/good_tidings,,12.0,
the_alphabet_1968,https://www.rottentomatoes.com/m/the-alphabet,,76.0,
bhediya_2022,https://www.rottentomatoes.com/m/bhediya,62.0,83.0,
molly_1999,https://www.rottentomatoes.com/m/molly,13.0,52.0,"Molly never really elevates above uninspired, cliche-ridden moments."
freddy_vs_jason_2003,https://www.rottentomatoes.com/m/freddy_vs_jason,42.0,50.0,"Fans of the two horror franchises will enjoy this showdown. But for everyone else, it's the same old slice and dice."
infected_2008,https://www.rottentomatoes.com/m/infected,,9.0,
project_valkyrie_2002,https://www.rottentomatoes.com/m/project-valkyrie,,14.0,
to_jennifer_2013,https://www.rottentomatoes.com/m/to_jennifer,,25.0,
gorgo_1961,https://www.rottentomatoes.com/m/gorgo,,38.0,
the_sixth_sense_1999,https://www.rottentomatoes.com/m/sixth_sense,86.0,90.0,"M Night Shayamalan's The Sixth Sense is a twisty ghost story with all the style of a classical Hollywood picture, but all the chills of a modern horror flick."
truth_or_dare_a_critical_madness_1986,https://www.rottentomatoes.com/m/truth_or_dare,,58.0,
generation_z_2015,https://www.rottentomatoes.com/m/the_rezort,44.0,22.0,
raised_by_wolves_2014,https://www.rottentomatoes.com/m/raised_by_wolves,,29.0,
the_devil_bat_1940,https://www.rottentomatoes.com/m/the_devil_bat,60.0,32.0,
invoking_yell_2023,https://www.rottentomatoes.com/m/invoking_yell,78.0,,
document_of_the_dead_1989,https://www.rottentomatoes.com/m/document-of-the-dead,,62.0,
sweetie_1989,https://www.rottentomatoes.com/m/sweetie,90.0,74.0,
hard_labor_2015,https://www.rottentomatoes.com/m/hard_labor,86.0,62.0,
shark_attack_2_2000,https://www.rottentomatoes.com/m/shark-attack-2,,29.0,
orphan_2025,https://www.rottentomatoes.com/m/orphan,60.0,,
come_out_and_play_2013,https://www.rottentomatoes.com/m/come_out_and_play,48.0,23.0,
house_of_fallen_2008,https://www.rottentomatoes.com/m/house-of-fallen,,11.0,
good_manners_2018,https://www.rottentomatoes.com/m/good_manners,96.0,70.0,Good Manners adroitly juggles disparate tonal shifts while taking a uniquely smart and sensitive look at female relationships.
please_dont_feed_the_children_2025,https://www.rottentomatoes.com/m/please_dont_feed_the_children,36.0,,
shanks_1974,https://www.rottentomatoes.com/m/shanks,,31.0,
creep_2_2017,https://www.rottentomatoes.com/m/creep_2,100.0,72.0,"Creep 2 has everything that made the original work and more -- more laughs, more awkwardness, more unsettling terror."
centipede_horror_1982,https://www.rottentomatoes.com/m/centipede_horror,,45.0,
wolf_guy_1975,https://www.rottentomatoes.com/m/wolf_guy,,31.0,
better_off_zed_2018,https://www.rottentomatoes.com/m/better_off_zed,,22.0,
do_not_reply_2020,https://www.rottentomatoes.com/m/do_not_reply,,36.0,
terror_in_the_woods_2018,https://www.rottentomatoes.com/m/terror_in_the_woods,,43.0,
dad_1989,https://www.rottentomatoes.com/m/dad,58.0,61.0,
housesitter_2007,https://www.rottentomatoes.com/m/the_house_sitter,,25.0,
buddy_2003,https://www.rottentomatoes.com/m/buddy,,80.0,
mary_had_a_little_lamb_2023,https://www.rottentomatoes.com/m/mary_had_a_little_lamb,17.0,23.0,
the_demon_inside_2015,https://www.rottentomatoes.com/m/the_demon_inside,,80.0,
creepshow_2_1987,https://www.rottentomatoes.com/m/creepshow_2,36.0,41.0,"Not even the melding of Stephen King and George A. Romero's writing sensibilities can elevate this spineless anthology, which is too simple in its storytelling and too skimpy on the genuine scares."
gwen_2018,https://www.rottentomatoes.com/m/gwen,71.0,71.0,"Gwen's relentlessly grim outlook may wear on some viewers, but it remains a reasonably gripping, solidly assembled descent into atmospheric period horror."
listen_carefully_2023,https://www.rottentomatoes.com/m/listen_carefully,44.0,,
love_at_stake_1988,https://www.rottentomatoes.com/m/love_at_stake,,37.0,
the_wendigo_2022,https://www.rottentomatoes.com/m/the_wendigo,,44.0,
apples_2022,https://www.rottentomatoes.com/m/apples,93.0,71.0,"Apples explores human identity from a surreal and often humorous perspective, with peculiar yet ultimately thought-provoking results."
dinosaur_hotel_2021,https://www.rottentomatoes.com/m/dinosaur_hotel,,75.0,
in_your_hands_2009,https://www.rottentomatoes.com/m/in_your_hands,60.0,34.0,
dawn_breaks_behind_the_eyes_2021,https://www.rottentomatoes.com/m/dawn_breaks_behind_the_eyes,100.0,85.0,
oddity_2024,https://www.rottentomatoes.com/m/oddity,96.0,77.0,"An elegant and spooky ghost story punctuated with clever jolts, Oddity hews to the fundamentals of fright and achieves shout-inducing results."
the_wolves_of_savin_hill_2014,https://www.rottentomatoes.com/m/the_wolves_of_savin_hill,,88.0,
strange_blood_2015,https://www.rottentomatoes.com/m/strange_blood,,15.0,
be_with_me_2005,https://www.rottentomatoes.com/m/be_with_me,90.0,81.0,
return_to_cabin_by_the_lake_2001,https://www.rottentomatoes.com/m/return_to_cabin_by_the_lake,,38.0,
21_days_together_1940,https://www.rottentomatoes.com/m/21-days,,43.0,
the_brotherhood_vi_initiation_2009,https://www.rottentomatoes.com/m/the_brotherhood_vi_initiation,,50.0,
in_the_shadow_of_kilimanjaro_1986,https://www.rottentomatoes.com/m/in_the_shadow_of_kilimanjaro,,67.0,
sherlock_holmes_mare_of_the_night_2025,https://www.rottentomatoes.com/m/sherlock_holmes_mare_of_the_night,,86.0,
see_how_they_run_2022,https://www.rottentomatoes.com/m/see_how_they_run,75.0,69.0,"See How They Run may not do itself many favors by asking for Christie comparisons, but this is still one fun whodunit."
cherry_1999,https://www.rottentomatoes.com/m/cherry,,55.0,
infested_2002,https://www.rottentomatoes.com/m/infested,60.0,18.0,
