tconst,title,tmdb_id,primaryTitle,genres,averageRating,numVotes
tt18573534,Psychonaut,1081260,Psychonaut,"Sci-Fi,Thriller",7.8,30.0
tt18602946,Honto Ni Atta! Noroi No Video 13,851508,,,,
tt1863305,The Path,115167,The Path,"Horror,Thriller",4.8,648.0
tt1864247,A Tribute to Dr. Shock,860214,A Tribute to Dr. Shock,"Documentary,Fantasy,Horror",5.7,12.0
tt1868037,The Little Mermaid,422537,,,6.9,10.0
tt1870506,Rats,1607722,,,7.4,16.0
tt1872065,The Freak Barber,1008246,,,,
tt1874459,Death Rattle LSD,1172652,Death Rattle LSD,Horror,5.5,23.0
tt1876425,Psycho Killer Bloodbath,636508,Psycho Killer Bloodbath,"Action,Horror,Thriller",2.5,24.0
tt1881002,Maggie,287424,Maggie,"Drama,Horror,Sci-Fi",5.6,48835.0
tt1883277,Nevermore - Três Pesadelos e Um Delírio de Edgar Allan Poe,351938,Nevermore - Três Pesadelos e Um Delírio de Edgar Allan Poe,"Fantasy,Horror,Mystery",6.1,15.0
tt1885226,Date with the Dead,1451039,,,,
tt18927964,Sexy Sushi,760404,,,,
tt1893248,Hatch,135656,,,6.0,54.0
tt18935550,Honto Ni Atta! Noroi No Video 55,851617,,,,
tt18952404,In Dreams,723393,In Dreams,"Horror,Thriller",4.4,200.0
tt18952488,PUTREFIXION: A Video of Nina Temich,950626,Putrefixion: A Video of Nina Temich,Horror,6.3,29.0
tt18967670,The Trunk,1207024,,,,
tt18986880,Not Found 4,840324,,,,
tt18986968,Not Found 6,840327,,,,
tt1900852,Clive Unger's Madame X,1417685,,,,
tt1900878,Flush with Fear,1432232,,,,
tt1906503,Trailer Terror,659358,,,,
tt19121572,Den Musikaliska Spindeln,1367451,,,8.2,6.0
tt1913111,Raven's Hollow,429537,,,5.8,40.0
tt19225924,The DoubleWalker,1152336,,,,
tt1924334,Occupied,318666,Occupied,Thriller,3.2,160.0
tt1926245,Empusa,28397,Empusa,Horror,3.9,90.0
tt1928124,Beware,84738,Beware,Horror,3.9,421.0
tt19284168,The Mount,1038134,The Mount,Horror,4.6,74.0
tt1930526,The Rafters,246548,The Rafters,"Drama,Horror",4.8,31.0
tt1931601,Venom,204973,Venom,Thriller,2.7,267.0
tt19368040,Not Found: Forbidden videos deleted from the internet: My beloved uncles 2,1158089,,,,
tt1937154,Exhumed,75441,Exhumed,Horror,4.9,200.0
tt1937202,Junior,307130,,,6.8,1605.0
tt19372732,Les Lettres de l'Angoisse,1205503,Les lettres de l'angoisse,Horror,4.3,13.0
tt19409324,All Your Friends Are Dead,1130097,All Your Friends Are Dead,Horror,6.2,30.0
tt1943710,Fortune Cookie Prophecies,251183,Fortune Cookie Prophecies,"Drama,Horror,Mystery",2.9,164.0
tt1951182,Lucifer's Unholy Desire,972816,Lucifer's Unholy Desire,"Horror,Thriller",5.4,47.0
tt1954902,The Deader the Better,1310835,,,7.2,340.0
tt1957970,Morella,998104,,,,
tt1958043,The Houses October Built,293572,The Houses October Built,"Horror,Thriller",5.2,11686.0
tt1959395,Haselwurm,1432769,,,5.8,24.0
tt19623240,Winnie the Pooh: Blood and Honey,980078,Winnie-the-Pooh: Blood and Honey,Horror,2.9,36899.0
tt19718170,The Devil's Deception,790146,The Devil's Deception,"Horror,Mystery,Thriller",5.0,148.0
tt19722840,The Last Nosferatu,1162834,The Last Nosferatu,"Horror,Romance",4.3,56.0
tt1975159,Flight 7500,82657,Flight 7500,"Drama,Horror,Sci-Fi",4.8,18517.0
tt19768100,Hideous,961359,,,6.6,811.0
tt1979259,Kuntilanak Kesurupan,609396,Kuntilanak Kesurupan,"Comedy,Horror",2.4,29.0
tt19865250,Split Ends,934010,,,8.2,7.0
tt1986871,Into the Lion's Den,103514,,,3.8,453.0
tt19870744,Scary True Stories: Grudge,1201274,Honto ni Atta Kowai Hanashi: Onryou,Horror,,
tt19874972,The Good People of Orphan Ridge,1078743,The Good People of Orphan Ridge,"Comedy,Horror,Music",6.5,16.0
tt19878426,True Scary Story - Accident Property Entertainer 4,1197399,True Scary Story - Accident Property Entertainer 4,"Comedy,Horror",,
tt19885634,Visions of Filth,976898,Visions of Filth,Horror,2.6,78.0
tt19886778,Hunting the Corpse Broker,1193848,Memburu Makelar Mayat,"Comedy,Horror",6.1,173.0
tt1988781,7 Below,84577,7 Below,"Horror,Thriller",3.1,4338.0
tt1988816,The Red House,270299,The Red House,"Drama,Horror,Thriller",3.3,338.0
tt1988841,Yorktown,131225,Yorktown,Horror,6.1,41.0
tt19889300,Authentic Recordings! Cursed Urban Legends: The Underworld of Tokyo,1136407,,,,
tt19889578,Japanese Children's Songs (Warabe uta): History of Grudges,1189364,,,,
tt1992150,Hemorrhage,140941,Hemorrhage,"Horror,Thriller",3.8,155.0
tt1998208,Down to Sleep,526507,Down to Sleep,Horror,,
tt2004175,Blood Rites,334749,Blood Rites,Horror,4.0,74.0
tt2004395,The Legacy of Boggy Creek,232789,,,2.6,100.0
tt2005404,Where Evil Lives,119550,Where Evil Lives,Horror,3.8,178.0
tt2006175,Macbeth,285089,Macbeth,"Drama,Music",7.6,6.0
tt2008615,Spare Tyre,70915,,,4.2,98.0
tt2009402,23 Minutes to Sunrise,179242,23 Minutes to Sunrise,"Drama,Fantasy,Horror",4.1,678.0
tt20102600,Honto Ni Atta!! Riaru Toshi Densetsu,1150441,,,,
tt2011045,Hombre Y Tierra,231003,Hombre y tierra,"Adventure,Drama,Thriller",6.4,29.0
tt2011313,The Power,733699,The Power,"Crime,Drama,Horror",6.2,653.0
tt2014343,Slave of the Vampire,565448,,,5.1,18.0
tt2017492,Deadtime Stories: Grave Secrets,1029038,Grave Secrets,"Comedy,Drama,Family",6.3,85.0
tt20183562,Torment,1062962,Torment,"Horror,Thriller",3.8,29.0
tt20227448,Invoking Yell,1044042,Invoking Yell,"Crime,Horror,Mystery",4.2,200.0
tt20234746,Sequel: Cruel Summer - Part II,1134401,Sequel: Cruel Summer - Part II,Horror,4.2,80.0
tt2033272,House Call,226897,,,7.5,21.0
tt20413126,Séance,1358532,Séance,"Horror,Thriller",7.5,38.0
tt2041407,Lisa's Nightmares 3,325612,Lisa's Nightmares 3,Horror,,
tt20426374,Psychic Yuranbon: The Best Selection,1194689,,,,
tt20446458,Psycho Sisters,417065,,,5.2,48.0
tt20455368,Psychic Manjara,1160414,,,,
tt20504214,Where the Witch Lives,1002151,,,6.6,10.0
tt2050633,The Barrens,135368,The Barrens,Horror,4.6,5033.0
tt2051930,Midsummer Nightmares,294160,Midsummer Nightmares,Horror,5.5,51.0
tt2061822,Devil Seed,119478,Devil Seed,Horror,4.1,2488.0
tt2062615,Panty Kill,1371327,,,,
tt2064879,New Romance,812675,,,8.9,145.0
tt2066082,T is for Tiles,407783,,,6.4,53.0
tt20672480,Mondo Shock IV: America Blood & Guts,1139133,Mondo Shock IV: America Blood & Guts,Horror,,
tt2069756,Dogman,145103,Dogman,"Drama,Horror,Mystery",4.1,536.0
tt2071571,Scarecrow,226948,Scarecrow,"Action,Horror,Thriller",4.1,2557.0
tt2076794,Another Night of the Living Dead,220796,Another Night of the Living Dead,Comedy,3.3,104.0
tt2077762,Hero,74090,Hero,Horror,5.1,141.0
tt20781534,The Book of the Witch,1400711,The Book of the Witch,"Horror,Thriller",4.3,180.0
tt2081194,Hansel and Gretel Get Baked,165864,Hansel & Gretel Get Baked,"Comedy,Horror",4.4,4106.0
tt2081438,Zombie Massacre,153509,Zombie Massacre,"Action,Horror,Sci-Fi",2.4,2024.0
tt20832478,Oh... Canada,1120277,,,,
tt20860384,Slice,1001922,,,,
tt20872272,Critters: All You Can Eat,1163266,,,7.6,1203.0
tt20873488,Hidayah,1017338,Hidayah,Horror,5.2,314.0
tt2087937,Death by VHS,263114,Death by VHS,"Comedy,Horror",1.8,259.0
tt2088025,Zombie in a Penguin Suit,123602,,,6.3,135.0
tt20881616,Tulah 6/13,985402,Tulah 6/13,"Horror,Thriller",5.3,109.0
tt2088829,Mail Order,479788,,,5.6,54.0
tt2088923,The Cloth,86215,The Cloth,"Action,Fantasy,Horror",2.3,1983.0
tt2089653,Craters of the Moon,282329,Craters of the Moon,"Drama,Horror,Thriller",5.7,270.0
tt2089722,Kokkuri-san: Gekijô-ban,925119,Kokkuri-san: Gekijô-ban,Horror,5.2,37.0
tt20912374,Pins and Needles,1031114,Pins & Needles,"Action,Horror,Thriller",5.1,164.0
tt2096396,Block 66,747431,,,,
tt2096480,Hong Kong Ghost Stories,85012,Hong Kong Ghost Stories,Horror,5.0,184.0
tt2101329,Blade Killer - Nicholas' Hell,575532,,,5.2,7.0
tt2106616,Vampire Wars,466677,Dead South,"Action,Drama,Horror",3.1,185.0
tt2106774,The Period,319700,The Period,Comedy,5.6,35.0
tt21073326,Bury the Bride,1078741,Bury the Bride,Horror,4.6,585.0
tt21075414,Welcome to the Occult Forest: The Movie,1004580,Welcome to the Occult Forest: The Movie,"Comedy,Horror",6.1,41.0
tt2107644,A Plague So Pleasant,365441,A Plague So Pleasant,"Drama,Horror,Thriller",5.7,86.0
tt21106072,Nun With a Chainsaw,1047458,,,7.4,7.0
tt21111574,Efreet,1436038,Efreet,"Drama,Horror,Thriller",,
tt21113540,El Conde,991708,El Conde,"Comedy,Fantasy,History",6.3,16329.0
tt21116930,Zehşin Cin-i Musallat,1151878,Zehsin Cin-i Musallat,Horror,2.4,14.0
tt2112335,Who's There?,796856,Who's There?,"Horror,Thriller",4.7,28.0
tt2117979,The Bake Street Hauntings,203008,The Bake Street Hauntings,Horror,4.3,197.0
tt21206302,The Sound of Summer,995226,The Sound of Summer,Horror,5.3,141.0
tt21215856,Sharks N Da Hood,1137423,Sharks N Da Hood,Sci-Fi,4.5,46.0
tt21230750,Z-ERO,1188677,Z-ero,Horror,6.6,21.0
tt21235182,Hunters on a White Field,1104027,Hunters on a White Field,"Drama,Horror,Mystery",4.8,534.0
tt21250440,The Pumpkin Man: Demon of Fall,1017802,,,6.4,11.0
tt21251236,Cursed Psychic Video XXX (Triple X) Masterpiece Selection 3,1124726,,,,
tt21251384,Cursed Psychic Video XXX (Triple X) Masterpiece Selection 5,1124736,,,,
tt21265388,Viewing Prohibited 3 TABOO Video,1127588,,,,
tt21265400,Viewing Prohibited 4 TABOO Video,1127590,,,,
tt21267296,Hell of a Summer,999243,Hell of a Summer,"Comedy,Horror,Mystery",5.3,8700.0
tt2128699,The Quarry,668804,The Quarry: 2011,Horror,4.0,97.0
tt21308824,Bakemono,1213199,Bakemono,Horror,6.5,191.0
tt2132475,Terror Phone III: R3-D1AL3D,506925,,,,
tt21328542,Casting Kill,1259754,,,8.5,6.0
tt21330288,I Left My Heart in Colombia,1379602,I Left My Heart in Colombia,"Adventure,Comedy,Drama",6.9,469.0
tt2134165,The Breeder,483246,The Breeder,Horror,3.5,122.0
tt21347460,Killer Feet,1192962,,,,
tt21349880,Paranormal Surveillance Camera 2,1109810,,,,
tt21352888,Once You Understand It 2,1207316,,,,
tt2141875,Osombie,88379,Osombie,"Action,Horror",3.6,1828.0
tt21427708,The Farmhouse,1138774,,,7.0,31.0
tt2142987,Can't Take It Back,483571,Can't Take It Back,"Horror,Sci-Fi,Thriller",4.1,709.0
tt21446796,Warning From Hell,987500,Warning from Hell,Horror,4.3,23.0
tt2147708,6 Models in Hell,488247,6 Models in Hell,Horror,3.7,80.0
tt2155391,The Midnight Game,167198,The Midnight Game,"Horror,Thriller",4.6,930.0
tt2155464,She Devils a Go Go,639687,,,5.7,24.0
tt21610582,The Innsmouth Shadow,1503643,,,7.8,6.0
tt2170301,Barrio Tales,160897,Barrio Tales,Horror,3.9,509.0
tt2177775,The Python,439384,,,2.2,8.0
tt21806352,Homicidal Harry,1103192,Homicidal Harry,Horror,,
tt21807222,Saw X,951491,Saw X,"Horror,Mystery,Thriller",6.6,97507.0
tt21807728,Vanity,1278434,Vanity,Horror,,
tt21819648,Mist,1018391,,,6.4,12.0
tt2184390,So Cold the River,811061,So Cold the River,"Drama,Horror,Mystery",4.3,1206.0
tt2184986,Haunted Graveyard,462100,Haunted Graveyard,Horror,,
tt21849866,Maneater Museum,441915,Maneater Museum,Horror,,
tt2186940,Night of the Dolls,171287,Night of the Dolls,Horror,5.6,108.0
tt21905052,Farm Life's A Killer,1218305,,,,
tt2190838,Stage Fright,156597,Stage Fright,"Comedy,Horror,Music",5.2,5391.0
tt21913634,Natty Knocks,960469,Natty Knocks,"Horror,Thriller",4.3,1501.0
tt21916376,Chintaa Mani,1069110,,,8.1,14.0
tt2191822,2/11: Day of the Dead,554074,2/11: Day of the Dead,"Horror,Mystery,Thriller",4.8,94.0
tt21925158,Who?,1277773,,,,
tt2193368,Behind the Horror,1542164,Behind the Horror,"Comedy,Horror",8.6,20.0
tt21950250,The Paloni Show! Halloween Special!,1019105,,,6.2,1116.0
tt21965430,"Surreal, Onírico, Caótico",1019917,,,,
tt21988182,T.I.M.,1040229,T.I.M.,"Horror,Sci-Fi,Thriller",5.5,4457.0
tt2199311,King of Snake,106718,King of Snakes,"Fantasy,Sci-Fi",6.2,30.0
tt21996608,Okamuro-san,1144719,Okamuro-san,Horror,5.3,40.0
tt22021238,Curse of Crom: The Legend of Halloween,1028944,Curse of Crom: The Legend of Halloween,"Fantasy,Horror",5.4,1050.0
tt22024404,Vivere,1112916,,,,
tt22030344,V.P.,1136702,,,,
tt22045924,Steps,1416131,,,6.8,8.0
tt22046288,Alumbramiento,1082597,,,6.8,14.0
tt2207198,In from Outside,502397,In from Outside,"Horror,Thriller",,
tt22097064,Fodder,1147560,,,,
tt2210479,Berserk: The Golden Age Arc I - The Egg of the King,113082,Berserk: The Golden Age Arc I - The Egg of the King,"Action,Adventure,Animation",7.5,15935.0
tt2211648,Saw Misgivings,746240,,,6.7,8.0
tt2211716,Armynel,268945,Armynel,"Mystery,Thriller",5.0,105.0
tt2215366,From Beneath,149592,From Beneath,Thriller,2.8,975.0
tt22168286,Amityville Christmas Vacation,1026299,Amityville Christmas Vacation,Comedy,4.1,212.0
tt2218030,Torturous,140506,,,6.9,74.0
tt22192366,Algo que pasó en Año Nuevo,1017396,Algo que pasó en año nuevo,"Comedy,Horror,Mystery",6.9,504.0
tt22208468,Kutsal Damacana 4,1027410,Sacred Demijohn 4,Comedy,2.8,2241.0
tt22234810,Breathing In,1190462,Breathing In,"Drama,Horror,Thriller",4.6,591.0
tt2226162,Hunter Hunter,759902,Hunter Hunter,"Drama,Horror,Mystery",6.4,14934.0
tt22306252,Lesbian Psycho,1190128,Lesbian Psycho?,"Drama,Fantasy,Horror",,
tt22334928,Mysterious! Unbelievable: Chain! Cursed Chain Mail,1273555,,,,
tt22335674,Mysterious! Unbelievable: Book of Prophecy,1214510,,,,
tt2233720,Lizard Man,270837,Lizard Man,Sci-Fi,5.1,85.0
tt2234370,Vampireland,127648,The 6th Extinction,Horror,1.7,339.0
tt2236642,Night of the Naked Dead,272098,Night of the Naked Dead,"Horror,Mystery,Thriller",2.2,202.0
tt2237012,The Watcher Self,427124,The Watcher Self,"Horror,Mystery",4.7,109.0
tt2238893,Puthisen and Lady Kong Rey,137207,Puthisen Neang Kongrey,Fantasy,6.4,19.0
tt22409516,The Doll,1106849,,,,
tt2242740,Harry and the Succubus,977457,,,,
tt2245279,Weaverfish,315355,Weaverfish,"Drama,Horror,Romance",4.2,308.0
tt22463382,Lukewarm,1277131,Lukewarm,"Comedy,Horror,Musical",5.3,20.0
tt22464080,Abi's Monster,1250691,,,5.6,16.0
tt2247101,Undertaker,451279,Undertaker,Horror,4.4,603.0
tt22478680,2 Channel no Noroi - VOL. 2,1094054,,,,
tt2249080,Foxed!,195761,,,6.7,303.0
tt22495742,The Hound,1032212,,,5.6,7.0
tt2252304,Butter on the Latch,197010,Butter on the Latch,"Drama,Horror",5.2,541.0
tt2252444,4 Dead Girls: The Soul Taker,228724,4 Dead Girls: The Soul Taker,"Comedy,Horror",2.6,223.0
tt22531314,Happy Graduation!,1057776,,,,
tt2255929,Return of the Bloodsucking Nazi Zombies,406717,,,3.7,12.0
tt2257436,Hate Crime,172372,Hate Crime,Horror,4.0,1334.0
tt2259908,Hermit: Monster Killer,422652,Hermit: Monster Killer,"Adventure,Comedy,Horror",5.8,78.0
tt2260324,In a Madman's World,765905,In a Madman's World,"Biography,Drama",5.2,39.0
tt2262129,Spidarlings,350916,Spidarlings,"Comedy,Horror,Musical",3.9,268.0
tt2268419,Dead in Tombstone,151933,,,4.8,6329.0
tt22698114,Mary Had a Little Lamb,1034580,Mary Had a Little Lamb,Horror,3.5,526.0
tt2271565,Rape Zombie: Lust of the Dead,175168,Rape Zombie: Lust of the Dead,Horror,3.7,1508.0
tt2279105,Loss of Life,93100,Loss of Life,"Horror,Mystery,Thriller",4.0,107.0
tt22795188,Unrest in Peace,1224971,,,9.5,11.0
tt2280302,Do You Like My Basement?,252208,Do You Like My Basement,"Comedy,Horror,Thriller",3.3,307.0
tt2281167,Fourth Session,864207,Fourth Session,Horror,6.7,33.0
tt2281231,Tender Is the Flesh,1579605,,,,
tt22813724,Night Shift,1254229,,,,
tt22854322,Biaz: The Curse of the Dark One,1285637,Biaz: Kara Iyenin Laneti,Horror,4.3,441.0
tt2285585,Missing 55,346424,,,6.7,66.0
tt22883258,The Island,1166723,,,3.9,17.0
tt2290805,Violence of the Mind,509760,Violence of the Mind,"Horror,Thriller",5.0,53.0
tt2292559,All Hallows Evil: Lord of the Harvest,495496,All Hallows Evil: Lord of the Harvest,Horror,5.4,48.0
tt2292897,Roulette,129668,Roulette,"Drama,Horror,Thriller",5.8,51.0
tt22938188,Jack the Ripper,1214717,Kestrel House,Fantasy,,
tt22955590,Call Me 2 The Purge,1098024,Call me 2 the Purge,Horror,,
tt22986716,For Night Will Come,1158416,For Night Will Come,"Drama,Horror",5.6,388.0
tt23036694,Pisanka,1122803,,,6.3,26.0
tt23054242,Unlucky Charms,1049830,,,7.2,80.0
tt2309224,Big Bad Wolves,171540,Big Bad Wolves,"Drama,Horror,Thriller",6.8,18399.0
tt23130510,The Library of Terror,1210673,,,,
tt23135750,Anak Titipan Setan,1052843,Anak Titipan Setan,Horror,5.0,51.0
tt2313780,12/12/12,147879,12/12/12,Horror,2.0,1789.0
tt23146644,Latency,1042657,Latency,"Action,Horror,Sci-Fi",4.2,3237.0
tt23148426,Hybrid Hazards: Revelation,1462566,Hybrid Hazards: Revelation,"Fantasy,Horror,Sci-Fi",6.6,13.0
tt2317032,Damned on Earth,401216,Damned on Earth,"Comedy,Fantasy,Horror",7.7,45.0
tt2318409,Bloodshed And Emeralds,730406,Bloodshed and Emeralds,Horror,,
tt2322036,Him Indoors,159803,,,7.1,397.0
tt2325756,Yellow,140499,,,5.7,327.0
tt2326554,A Girl Walks Home Alone at Night,252171,A Girl Walks Home Alone at Night,"Drama,Horror,Romance",6.9,41282.0
tt23289162,The Graves of Edgar Allan Poe and the Women Who Haunted Him,1054109,The Graves of Edgar Allan Poe & The Women Who Haunted Him,"Biography,Drama,Horror",8.5,18.0
tt2331716,De utsatta,127337,De utsatta,Thriller,2.9,51.0
tt23327786,Fungi,1074249,,,,
tt2332994,Children of Wax,947994,,,,
tt2340888,Survivors,335696,Survivors,"Drama,Horror,Thriller",3.9,198.0
tt2341664,Come Out and Play,127884,Come Out and Play,Horror,4.8,3522.0
tt2345723,The Haunting at Danford Cabin,229856,,,7.5,23.0
tt23489976,Horror Show,1442816,Horror Show,Horror,,
tt2349554,The Butcher,106505,The Butcher,Horror,4.5,496.0
tt2349693,The Vampire Partner,424254,The Vampire Partner,"Comedy,Horror",4.0,11.0
tt2349709,Vampire vs. Sorcerer,450440,Jiang shi dou wu shi,"Action,Horror",,
tt2350050,Ghost Zombie,448961,,,6.6,25.0
tt2350778,Zombie Snake,439446,,,6.0,8.0
tt2350984,Guni-Guni,174825,Guniguni,Horror,4.4,71.0
tt2353962,Play House,408105,,,6.9,41.0
tt23563872,Alem-i Cin 4,1121877,Alem-i Cin 4,Horror,2.9,49.0
tt2358806,AS:VS Back in Business,514793,AS: VS Back in Business,"Comedy,Horror",4.2,331.0
tt2364673,Frankenstein Created Bikers,113323,Frankenstein Created Bikers,"Action,Crime,Horror",5.0,977.0
tt2364774,Kill or Be Killed,385309,Kill or Be Killed,"Drama,Horror,Mystery",4.2,1188.0
tt23648926,Tammie Brown's Halloween Spooktacular,1054273,Tammie Brown's Halloween Spooktacular,Comedy,,
tt2367066,Lord of Tears,228915,Lord of Tears,"Drama,Horror",4.8,1643.0
tt2369305,Skull Forest,227871,Skull Forest,"Action,Adventure,Horror",2.8,379.0
tt2369740,Holland Road,440063,Holland Road,"Crime,Horror,Thriller",3.5,59.0
tt2369962,37,356891,,,4.8,14.0
tt2370102,Signature,442820,,,,
tt2370228,All I Need,340197,All I Need,"Horror,Thriller",4.1,1497.0
tt2371481,The Mistake,231994,,,5.9,103.0
tt2372251,Down a Dark Hall,421792,Down a Dark Hall,"Drama,Fantasy,Horror",5.1,15625.0
tt2373972,Das Wiener Kettensägenmassaker,653401,,,6.0,20.0
tt2375318,Baby Blues,246409,Baby Blues,Horror,3.7,369.0
tt23778280,The Neverending Thought,1144957,,,7.7,31.0
tt2378000,Pridyider,180267,Fridge,Horror,4.1,172.0
tt23787552,The Testament of Caleb Meeke,578594,,,,
tt23789678,Still Visage,1663581,,,7.2,9.0
tt2382004,2 Hours,203890,,,5.2,284.0
tt2384796,Darkness Falls,1661507,,,,
tt2385211,Slink,214328,Slink,"Horror,Thriller",2.6,624.0
tt23862552,Phony Fiend,1139014,,,,
tt2388823,Zombie Mutation,287526,Zombie Mutation,Horror,4.9,42.0
tt2390341,The Hospital,257976,The Hospital,Horror,2.3,754.0
tt2393903,No de Este Mundo,670987,No de Este Mundo,"Horror,Thriller",7.6,15.0
tt23986476,Mind Leech,1071552,Mind Leech,Horror,5.2,70.0
tt2400297,Black Dog,414041,,,4.1,34.0
tt2402194,Kissing Darkness,281653,Kissing Darkness,"Comedy,Horror,Thriller",3.2,312.0
tt2402328,The Blaylock House,765707,Bxx: Haunted,Horror,5.1,43.0
tt2403278,9-9-81,152025,9-9-81,Horror,5.3,356.0
tt24070610,First Contact,1103407,First Contact,"Drama,Horror,Sci-Fi",4.0,700.0
tt2408922,Amerikan Violence,1303300,Amerikan Violence,"Crime,Drama,Horror",7.7,49.0
tt2415464,Hansel & Gretel,200462,,,2.9,3255.0
tt2416560,Shadow of Horror,1434467,Shadow of Horror,Horror,6.4,46.0
tt24177754,Il museo degli orrori di Dario Argento,1073111,,,5.3,8.0
tt2417970,Dead Within,279967,Dead Within,"Drama,Horror,Thriller",3.8,1137.0
tt2420018,The Paternal House,182829,The Paternal House,"Crime,Drama,Thriller",6.6,1162.0
tt24214758,A Man Goes on a Killing Spree,1209827,A Man Goes on a Killing Spree,Horror,3.7,49.0
tt24228490,The Darkest Place,1354072,The Darkest Place,Horror,5.5,21.0
tt2430084,I Heart Monster Movies,234652,I Heart Monster Movies,"Documentary,Horror",5.6,60.0
tt2441052,Epaaktuda the Lake,1539009,Epaaktuda the Lake,"Adventure,Horror,Thriller",5.0,15.0
tt2441218,New York Shadows,197858,New York Shadows,Drama,4.1,25.0
tt2442772,Bluebeard,227922,Bluebeard,Horror,6.0,36.0
tt2446318,Bag Boy Lover Boy,282440,Bag Boy Lover Boy,"Comedy,Horror",5.3,595.0
tt2461008,Protocolo 48: El experimento final,1314162,Protocolo 48: El experimento final,"Comedy,Sci-Fi",4.2,13.0
tt2463524,Dark Vision,322211,Dark Vision,"Horror,Mystery,Sci-Fi",3.3,341.0
tt24638066,Don't Turn Around,1611845,,,,
tt2473186,E.V.P.,1189157,E.V.P.,Horror,,
tt2475736,Metal Maniac,723135,Metal Maniac,"Horror,Music",7.3,32.0
tt24803636,Intense Darkness,1093570,Gadad Andhar,"Drama,Thriller",8.5,181.0
tt2494376,Justice League Dark,408220,,,7.0,31617.0
tt25012890,Ice Storm,1071976,Ice Storm,"Action,Sci-Fi",2.4,422.0
tt25037098,Desperate Souls,1101839,Desperate Souls,Horror,5.3,159.0
tt2510434,Alien Abduction,258193,Alien Abduction,"Action,Adventure,Horror",4.9,9421.0
tt2520852,Brains?,784015,,,,
tt2532022,Crazy Emperor,660661,Crazy Emperor,"Drama,Horror,Romance",3.6,34.0
tt2533492,Courting a Killer,556461,Courting a Killer,"Horror,Mystery,Thriller",4.8,129.0
tt2538176,"Shake, Rattle, and Roll Fourteen: The Invasion",174823,Shake Rattle and Roll Fourteen: The Invasion,"Action,Adventure,Comedy",5.1,132.0
tt2544472,Haunting of Cellblock 11,293901,Haunting of Cellblock 11,"Horror,Thriller",4.3,888.0
tt2549268,Fantasy on the Shore,864151,Nagisa no fantasy,\N,,
tt25504014,Cora,1086867,Cora,"Horror,Sci-Fi,Thriller",4.5,1027.0
tt25568754,Noche De Ensayo,1308265,,,,
tt25582596,Thirst,1287503,,,,
tt2565976,Kowabana J: After School Ghost Stories 3,1135030,,,,
tt2567220,The Quarantine Hauntings,320065,The Quarantine Hauntings,"Horror,Thriller",2.7,300.0
tt2570750,City of the Dream Demons,407802,City of the Dream Demons,Horror,4.7,22.0
tt2574094,Ghost Writer,1270630,Ghost Writer,Horror,4.6,9.0
tt2576120,Ovulation,302428,Ovulation,"Drama,Horror,Thriller",6.5,41.0
tt2576830,Bludgeon,359065,Bludgeon,"Horror,Thriller",5.2,58.0
tt2584634,Tales from the Crypt: New Year's Shockin' Eve,465762,,,7.3,239.0
tt2586720,From The Woods,498939,,,7.9,22.0
tt2591862,Ghost of Mae Nak 3D,152103,Mae Nak 3D,Horror,5.2,34.0
tt25966888,The Beast,1109615,,,6.7,20.0
tt2619106,Voices From The Grave / All Hallows' Eve: The Dead Have Stories To Tell,422724,Voices from the Grave,Horror,3.9,115.0
tt2619198,The Lone Wolf,832607,,,7.6,8.0
tt2622540,Demonitron: The Sixth Dimension,384563,,,6.5,113.0
tt2622672,Scream at the Devil,309013,Scream at the Devil,"Horror,Mystery,Thriller",2.6,652.0
tt26315253,The Fallen Woman,1105230,,,,
tt26316588,Janelle's Baby,1186283,,,5.7,6.0
tt26346246,Role Play,1039359,,,,
tt26421126,Amityville Turkey Day,1081575,Amityville Turkey Day,"Comedy,Horror,Mystery",2.5,411.0
tt26422627,The Exhumation,425268,,,,
tt26422644,Shock Ending,425270,,,5.0,5.0
tt26449779,The Lady on the Fifth Floor,1078367,,,4.7,11.0
tt26451158,Searching For Sasquatch 7: The Night Stalkers,1127676,Searching for Sasquatch 7: The Night Stalkers,"Adventure,Documentary",7.2,9.0
tt26452098,Batıl 2,1086442,Batil 2,Horror,4.6,13.0
tt2645862,The Disappointment of Jonathan Bender,1565057,,,,
tt2646378,The Frankenstein Theory,169865,The Frankenstein Theory,"Horror,Sci-Fi",4.3,3568.0
tt2649126,Vamp Bikers,552474,Vamp Bikers,"Action,Horror,Romance",6.4,45.0
tt26493857,Los Refugiados,1148502,,,,
tt2664226,Oh My Ghost 3,249231,Hor taew tak 4,Comedy,4.9,102.0
tt26658941,Sleeping City - La ville endormie (a prologue for Noctambule),1136175,,,,
tt26679665,Cin Sureti,1086440,Cin Sureti,Horror,4.7,36.0
tt2668958,The Virgin Corpse 2,395877,Tali Pocong Perawan 2,Horror,4.8,41.0
tt26690122,Last House of Horror: Behind the Screams,1250536,,,,
tt26691709,2551.02 – The Orgy of the Damned,1058936,2551.02: The Orgy of the Damned,Horror,6.3,74.0
tt2673452,Horror in Tirschenreuth,1251304,,,,
tt26750774,The Wailing,1299372,The Wailing,"Drama,Horror",6.0,3002.0
tt26768770,A Hell of a Difference,1113484,A Hell of a Difference,Horror,4.5,61.0
tt26768833,"Blind, Deaf, Dumb",1181561,Cieco sordo muto,Horror,6.0,27.0
